voltage;INa, Ito, ICaL, IKr;IKs, IK1, INaCa, INaK;INab, ICab, IKb, IpCa;INalate,NA,NA,NA
;-87.83582305908203;-0.002617179648950696,-0.000002987087100336794,-1.835454526144531e-7,-0.0006279140943661332;-1.924250980778197e-9,-0.029121801257133484,-0.02588030882179737,0.09510978311300278;-0.01726880855858326,-0.01950075477361679,-0.000001868366211965622,0.00007395165448542684;-0.00011691613326547667,0,0,0
;-87.8358383178711;-0.0026171754579991102,-0.000002987387233588379,-1.8354509734308522e-7,-0.0006279061199165881;-1.9242409887709755e-9,-0.029124513268470764,-0.02587827295064926,0.09510969370603561;-0.01726880855858326,-0.01950075663626194,-0.0000018685361737880157,0.00007394941349048167;-0.00011691766121657565,0,0,0
;-87.83585357666016;-0.0026171684730798006,-0.0000029876866847189376,-1.8354475628257205e-7,-0.000627898087259382;-1.9242312188083588e-9,-0.029127225279808044,-0.025876233354210854,0.09510967135429382;-0.017268812283873558,-0.01950076036155224,-0.0000018687070451051113,0.00007394717977149412;-0.00011691919644363225,0,0,0
;-87.83586883544922;-0.0026171619538217783,-0.0000029879868179705227,-1.8354438680034946e-7,-0.0006278901128098369;-1.9242210047565322e-9,-0.029129941016435623,-0.0258741844445467,0.09510963410139084;-0.017268817871809006,-0.01950076036155224,-0.0000018688780301090446,0.00007394493877654895;-0.00011692063708323985,0,0,0
;-87.83588409423828;-0.0026171572972089052,-0.000002988286041727406,-1.8354401731812686e-7,-0.000627881963737309;-1.9242110127493106e-9,-0.029132651165127754,-0.025872156023979187,0.09510953724384308;-0.017268819734454155,-0.019500765949487686,-0.0000018690491287998157,0.00007394269778160378;-0.00011692215775838122,0,0,0
;-87.83589935302734;-0.0026171503122895956,-0.0000029885859476053156,-1.835436762576137e-7,-0.0006278740474954247;-1.924201242786694e-9,-0.029135365039110184,-0.02587009221315384,0.09510951489210129;-0.017268819734454155,-0.019500769674777985,-0.000001869218863248534,0.00007394046406261623;-0.00011692361294990405,0,0,0
;-87.8359146118164;-0.002617143327370286,-0.0000029888853987358743,-1.8354332098624582e-7,-0.0006278659566305578;-1.9241912507794723e-9,-0.029138080775737762,-0.02586805261671543,0.0951094850897789;-0.017268823459744453,-0.019500771537423134,-0.0000018693898482524673,0.00007393821579171345;-0.00011692514090100303,0,0,0
;-87.83592987060547;-0.0026171368081122637,-0.0000029891850772401085,-1.8354297992573265e-7,-0.0006278579239733517;-1.9241814808168556e-9,-0.029140792787075043,-0.025866005569696426,0.09510944783687592;-0.017268827185034752,-0.01950077712535858,-0.0000018695609469432384,0.00007393598207272589;-0.00011692667612805963,0,0,0
;-87.83595275878906;-0.0026171267963945866,-0.000002989622998939012,-1.8354262465436477e-7,-0.0006278787623159587;-1.9241728210772635e-9,-0.029144860804080963,-0.02586396224796772,0.09510938823223114;-0.0172688327729702,-0.01950077898800373,-0.000001869817992883327,0.00007393374835373834;-0.00011692798580043018,0,0,0
;-87.83597564697266;-0.00261711492203176,-0.000002990060011143214,-1.8354222675043275e-7,-0.0006278997170738876;-1.9241641613376714e-9,-0.029148930683732033,-0.025861911475658417,0.09510933607816696;-0.017268836498260498,-0.019500786438584328,-0.000001870072765086661,0.0000739315219107084;-0.00011692926636897027,0,0,0
;-87.83597564697266;-0.0026171188801527023,-0.0000029900838853791356,-1.8354175779222714e-7,-0.0006278339424170554;-1.9241512827505858e-9,-0.029148930683732033,-0.025859883055090904,0.09510930627584457;-0.017268836498260498,-0.019500786438584328,-0.000001870072765086661,0.00007392929546767846;-0.00011693105625454336,0,0,0
;-87.83597564697266;-0.002617122605443001,-0.0000029901084417360835,-1.8354141673171398e-7,-0.0006277682259678841;-1.924138626208105e-9,-0.029148930683732033,-0.025857847183942795,0.09510929137468338;-0.017268836498260498,-0.019500786438584328,-0.000001870072765086661,0.00007392706902464852;-0.00011693286069203168,0,0,0
;-87.83597564697266;-0.0026171263307332993,-0.0000029901334528403822,-1.8354117514718382e-7,-0.0006277025095187128;-1.9241257476210194e-9,-0.029148930683732033,-0.02585582062602043,0.09510922431945801;-0.017268836498260498,-0.019500786438584328,-0.000001870072765086661,0.00007392483530566096;-0.00011693467968143523,0,0,0
;-87.83597564697266;-0.0026171300560235977,-0.000002990158463944681,-1.8354100461692724e-7,-0.0006276367930695415;-1.9241128690339337e-9,-0.029148930683732033,-0.025853781029582024,0.09510920196771622;-0.017268836498260498,-0.019500786438584328,-0.000001870072765086661,0.00007392260158667341;-0.00011693650594679639,0,0,0
;-87.83597564697266;-0.002617133781313896,-0.0000029901834750489797,-1.835408767192348e-7,-0.0006275710184127092;-1.924099990446848e-9,-0.029148930683732033,-0.025851735845208168,0.09510914981365204;-0.017268836498260498,-0.019500786438584328,-0.000001870072765086661,0.00007392037514364347;-0.00011693831766024232,0,0,0
;-87.83599090576172;-0.0026171288918703794,-0.000002990484290421591,-1.8354081987581594e-7,-0.0006275629857555032;-1.9240899984396265e-9,-0.029151644557714462,-0.025849713012576103,0.09510910511016846;-0.017268840223550797,-0.019500790163874626,-0.0000018702437500905944,0.00007391814870061353;-0.00011693983833538368,0,0,0
;-87.83599853515625;-0.0026171256322413683,-0.0000029906475447205594,-1.8354072039983294e-7,-0.0006275260238908231;-1.9240788962093802e-9,-0.029153000563383102,-0.025847675278782845,0.09510908275842667;-0.017268838360905647,-0.019500790163874626,-0.0000018703298110267497,0.00007391590770566836;-0.00011694150452967733,0,0,0
;-87.83599853515625;-0.002617129823192954,-0.00000299067346531956,-1.8354062092384993e-7,-0.0006274603074416518;-1.9240657955776896e-9,-0.029153000563383102,-0.025845644995570183,0.0951090157032013;-0.017268838360905647,-0.019500790163874626,-0.0000018703298110267497,0.00007391368126263842;-0.00011694331624312326,0,0,0
;-87.83599853515625;-0.002617133315652609,-0.000002990699158544885,-1.8354057829128578e-7,-0.0006273945327848196;-1.924053139035209e-9,-0.029153000563383102,-0.025843586772680283,0.0951090008020401;-0.017268838360905647,-0.019500790163874626,-0.0000018703298110267497,0.00007391145481960848;-0.0001169451279565692,0,0,0
;-87.83599853515625;-0.00261713657528162,-0.00000299072485177021,-1.835405925021405e-7,-0.0006273288163356483;-1.924040482492728e-9,-0.029153000563383102,-0.025841571390628815,0.09510895609855652;-0.017268838360905647,-0.019500790163874626,-0.0000018703298110267497,0.00007390922837657854;-0.00011694693967001513,0,0,0
;-87.83599853515625;-0.0026171403005719185,-0.0000029907512271165615,-1.8354064934555936e-7,-0.0006272632163017988;-1.9240280479948524e-9,-0.029153000563383102,-0.02583954855799675,0.09510889649391174;-0.017268838360905647,-0.019500790163874626,-0.0000018703298110267497,0.00007390700920950621;-0.00011694875865941867,0,0,0
;-87.83599853515625;-0.0026171442586928606,-0.0000029907778298365884,-1.8354073461068765e-7,-0.0006271975580602884;-1.9240158355415815e-9,-0.029153000563383102,-0.025837507098913193,0.09510888159275055;-0.017268838360905647,-0.019500790163874626,-0.0000018703298110267497,0.00007390479004243389;-0.00011695056309690699,0,0,0
;-87.83602142333984;-0.0026171328499913216,-0.000002991216661030194,-1.835408625083801e-7,-0.0006272182799875736;-1.924008063980409e-9,-0.029157070443034172,-0.025835474953055382,0.09510882198810577;-0.017268843948841095,-0.019500795751810074,-0.000001870584469543246,0.00007390256359940395;-0.00011695189459715039,0,0,0
;-87.8360366821289;-0.002617128659039736,-0.000002991517931150156,-1.835408625083801e-7,-0.0006272103637456894;-1.9239987381070023e-9,-0.029159782454371452,-0.025833450257778168,0.09510879218578339;-0.017268845811486244,-0.019500799477100372,-0.0000018707555682340171,0.00007390034443233162;-0.00011695338616846129,0,0,0
;-87.83605194091797;-0.0026171214412897825,-0.000002991818519149092,-1.8354083408667066e-7,-0.0006272023892961442;-1.9239891901889905e-9,-0.02916249819099903,-0.025831405073404312,0.09510871767997742;-0.017268849536776543,-0.01950080320239067,-0.0000018709265532379504,0.0000738981252652593;-0.00011695491411956027,0,0,0
;-87.83606719970703;-0.002617115154862404,-0.000002992119107148028,-1.8354070618897822e-7,-0.00062719447305426;-1.9239800863601886e-9,-0.02916521020233631,-0.025829408317804337,0.09510869532823563;-0.017268851399421692,-0.01950080692768097,-0.0000018710976519287215,0.00007389591337414458;-0.00011695633293129504,0,0,0
;-87.8360824584961;-0.002617110265418887,-0.000002992419695146964,-1.8354062092384993e-7,-0.0006271862075664103;-1.9239707604867817e-9,-0.02916792221367359,-0.02582733891904354,0.09510865062475204;-0.01726885698735714,-0.019500810652971268,-0.0000018712673863774398,0.00007389368693111464;-0.00011695783905452117,0,0,0
;-87.83609771728516;-0.002617103513330221,-0.0000029927202831459,-1.8354042197188392e-7,-0.0006271782331168652;-1.92396121256877e-9,-0.029170634225010872,-0.025825349614024162,0.09510856866836548;-0.01726885698735714,-0.019500812515616417,-0.0000018714383713813731,0.00007389147503999993;-0.00011695925059029832,0,0,0
;-87.83611297607422;-0.0026170972269028425,-0.000002993020871144836,-1.835402088090632e-7,-0.0006271701422519982;-1.923951886695363e-9,-0.029173346236348152,-0.0258233193308115,0.09510855376720428;-0.017268860712647438,-0.019500816240906715,-0.0000018716094700721442,0.00007388924859696999;-0.00011696074216160923,0,0,0
;-87.83613586425781;-0.0026170851197093725,-0.000002993459020217415,-1.835400382788066e-7,-0.0006271906313486397;-1.923943893089586e-9,-0.02917741797864437,-0.02582128532230854,0.09510843455791473;-0.017268864437937737,-0.019500821828842163,-0.0000018718652654570178,0.00007388703670585528;-0.00011696206638589501,0,0,0
;-87.8361587524414;-0.002617074176669121,-0.0000029938964871689677,-1.835397540617123e-7,-0.0006272114696912467;-1.9239354553945986e-9,-0.02918148599565029,-0.025819266214966774,0.09510841965675354;-0.017268868163228035,-0.01950082741677761,-0.0000018721212882155669,0.00007388481753878295;-0.0001169633906101808,0,0,0
;-87.83617401123047;-0.002617070684209466,-0.000002994196165673202,-1.8353941300119914e-7,-0.0006272034370340407;-1.923925241342772e-9,-0.02918419986963272,-0.025817235931754112,0.09510832279920578;-0.017268870025873184,-0.01950082927942276,-0.0000018722920458458248,0.00007388259837171063;-0.00011696480942191556,0,0,0
;-87.83618927001953;-0.0026170630007982254,-0.0000029944960715511115,-1.8353904351897654e-7,-0.0006271952297538519;-1.9239154713801554e-9,-0.02918691188097,-0.025815226137638092,0.09510833770036697;-0.017268873751163483,-0.01950083300471306,-0.0000018724617802945431,0.0000738803792046383;-0.0001169663155451417,0,0,0
;-87.8362045288086;-0.0026170567143708467,-0.0000029947955226816703,-1.835387166693181e-7,-0.0006271873135119677;-1.9239057014175387e-9,-0.02918962761759758,-0.025813208892941475,0.09510829299688339;-0.017268873751163483,-0.019500836730003357,-0.0000018726329926721519,0.00007387816731352359;-0.00011696779984049499,0,0,0
;-87.83621978759766;-0.0026170520577579737,-0.00000299509542855958,-1.835383613979502e-7,-0.0006271791644394398;-1.923895709410317e-9,-0.02919233962893486,-0.0258112084120512,0.09510824084281921;-0.01726887933909893,-0.019500840455293655,-0.0000018728038639892475,0.00007387596269836649;-0.00011696924775606021,0,0,0
;-87.83623504638672;-0.0026170453056693077,-0.0000029953953344374895,-1.8353800612658233e-7,-0.0006271710735745728;-1.9238859394477004e-9,-0.02919505164027214,-0.025809165090322495,0.09510821104049683;-0.01726888306438923,-0.019500844180583954,-0.0000018729750763668562,0.00007387375080725178;-0.0001169707320514135,0,0,0
;-87.83625030517578;-0.0026170387864112854,-0.0000029956954676890746,-1.8353765085521445e-7,-0.000627162866294384;-1.9238759474404787e-9,-0.02919776365160942,-0.025807153433561325,0.09510817378759384;-0.017268884927034378,-0.019500846043229103,-0.0000018731448108155746,0.00007387154619209468;-0.0001169721654150635,0,0,0
;-87.83626556396484;-0.0026170338969677687,-0.000002995994691445958,-1.8353728137299186e-7,-0.0006271548918448389;-1.923865955433257e-9,-0.0292004756629467,-0.02580513246357441,0.09510811418294907;-0.017268886789679527,-0.0195008497685194,-0.0000018733156821326702,0.00007386933430097997;-0.00011697367153828964,0,0,0
;-87.8362808227539;-0.00261702761054039,-0.000002996294369950192,-1.8353692610162398e-7,-0.0006271466263569891;-1.9238561854706404e-9,-0.02920318767428398,-0.025803111493587494,0.09510806202888489;-0.017268888652324677,-0.0195008534938097,-0.0000018734866671366035,0.00007386712240986526;-0.00011697516310960054,0,0,0
;-87.83629608154297;-0.002617020159959793,-0.0000029965940484544262,-1.835365850411108e-7,-0.0006271384190768003;-1.9238464155080237e-9,-0.02920590154826641,-0.025801077485084534,0.0951080322265625;-0.017268892377614975,-0.0195008572191,-0.0000018736577658273745,0.00007386491051875055;-0.00011697659647325054,0,0,0
;-87.83631896972656;-0.0026170089840888977,-0.000002997031515405979,-1.8353625819145236e-7,-0.0006271589663811028;-1.9238379778130366e-9,-0.02920997142791748,-0.025799082592129707,0.09510796517133713;-0.017268894240260124,-0.019500862807035446,-0.0000018739136748990859,0.00007386270590359345;-0.00011697794980136678,0,0,0
;-87.83634185791016;-0.0026169985067099333,-0.000002997468527610181,-1.8353586028752034e-7,-0.0006271796301007271;-1.9238295401180494e-9,-0.02921404130756855,-0.02579706348478794,0.09510790556669235;-0.017268897965550423,-0.019500866532325745,-0.000001874169697657635,0.00007386049401247874;-0.0001169792449218221,0,0,0
;-87.83634185791016;-0.0026170024648308754,-0.0000029974924018461024,-1.8353540554016945e-7,-0.0006271138554438949;-1.9238168835755687e-9,-0.02921404130756855,-0.025795046240091324,0.09510787576436996;-0.017268897965550423,-0.019500866532325745,-0.000001874169697657635,0.00007385828939732164;-0.00011698100570356473,0,0,0
;-87.83634185791016;-0.002617006190121174,-0.000002997516730829375,-1.8353505026880157e-7,-0.0006270482554100454;-1.923804004988483e-9,-0.02921404130756855,-0.025793051347136497,0.09510783851146698;-0.017268897965550423,-0.019500866532325745,-0.000001874169697657635,0.00007385607750620693;-0.00011698281741701066,0,0,0
;-87.83634185791016;-0.0026170096825808287,-0.0000029975412871863227,-1.835348086842714e-7,-0.0006269826553761959;-1.9237911264013974e-9,-0.02921404130756855,-0.025791021063923836,0.0951077938079834;-0.017268897965550423,-0.019500866532325745,-0.000001874169697657635,0.00007385387289104983;-0.00011698459275066853,0,0,0
;-87.83634185791016;-0.002617013407871127,-0.0000029975667530379724,-1.8353462394316011e-7,-0.0006269169971346855;-1.9237784698589167e-9,-0.02921404130756855,-0.02578900009393692,0.0951077789068222;-0.017268897965550423,-0.019500866532325745,-0.000001874169697657635,0.00007385166827589273;-0.00011698638263624161,0,0,0
;-87.83634185791016;-0.0026170171331614256,-0.0000029975915367685957,-1.8353453867803182e-7,-0.000626851397100836;-1.923765813316436e-9,-0.02921404130756855,-0.025787007063627243,0.09510771930217743;-0.017268897965550423,-0.019500866532325745,-0.000001874169697657635,0.00007384947093669325;-0.0001169881725218147,0,0,0
;-87.83634185791016;-0.0026170203927904367,-0.0000029976174573675962,-1.8353448183461296e-7,-0.0006267857970669866;-1.923753600863165e-9,-0.02921404130756855,-0.02578500658273697,0.09510767459869385;-0.017268897965550423,-0.019500866532325745,-0.000001874169697657635,0.00007384727359749377;-0.00011698995513143018,0,0,0
;-87.83635711669922;-0.0026170164346694946,-0.0000029979187274875585,-1.8353448183461296e-7,-0.0006267776479944587;-1.923744497034363e-9,-0.02921675331890583,-0.02578302100300789,0.09510763734579086;-0.017268899828195572,-0.019500870257616043,-0.0000018743405689747306,0.00007384507625829428;-0.0001169914539786987,0,0,0
;-87.83636474609375;-0.00261701294220984,-0.000002998082209160202,-1.8353441078033939e-7,-0.0006267407443374395;-1.9237338388933267e-9,-0.02921810932457447,-0.02578098699450493,0.09510761499404907;-0.01726890541613102,-0.019500872120261192,-0.0000018744267435977235,0.00007384287164313719;-0.00011699307651724666,0,0,0
;-87.83636474609375;-0.002617016900330782,-0.0000029981081297592027,-1.8353436814777524e-7,-0.0006266751443035901;-1.923721626440056e-9,-0.02921810932457447,-0.025779005140066147,0.0951075628399849;-0.01726890541613102,-0.019500872120261192,-0.0000018744267435977235,0.0000738406743039377;-0.00011699485912686214,0,0,0
;-87.83636474609375;-0.0026170206256210804,-0.0000029981340503582032,-1.8353439656948467e-7,-0.0006266094278544188;-1.92370919194218e-9,-0.02921810932457447,-0.025777028873562813,0.0951075553894043;-0.01726890541613102,-0.019500872120261192,-0.0000018744267435977235,0.00007383847696473822;-0.00011699666356435046,0,0,0
