voltage;ICaL,ICaNa,IpCa,ICab;ICaK,IKs,IKr,IK1;IKb,INaK,INab,INa;INaCa,Ito,INalate,NA,NA
;20.51502227783203;-0.4574734568595886,-0.07288751006126404,0.00024499360006302595,-0.0012420027051120996;0.052234817296266556,0.14292243123054504,0.43777239322662354,0.0004546657728496939;0.18883398175239563,0.14465413987636566,-0.0029740952886641026,-0.09181971848011017;-0.13087598979473114,0.003324613207951188,-0.09181971848011017,0.21316927671432495
;20.498008728027344;-0.45739153027534485,-0.07284832745790482,0.00024494482204318047,-0.0012429968919605017;0.05216912552714348,0.14293800294399261,0.43791893124580383,0.0004554099577944726;0.18873105943202972,0.14463981986045837,-0.002975411945953965,-0.09181401133537292;-0.1309739202260971,0.00331624667160213,-0.09181401133537292,0.21316733956336975
;20.480995178222656;-0.45730942487716675,-0.07280915230512619,0.000244896044023335,-0.0012439914280548692;0.05210350826382637,0.142953559756279,0.4380652606487274,0.00045615536510013044;0.18862809240818024,0.144625723361969,-0.0029767288360744715,-0.09180829674005508;-0.13107232749462128,0.0033079066779464483,-0.09180829674005508,0.21316520869731903
;20.46398162841797;-0.45722752809524536,-0.07277003675699234,0.00024484723689965904,-0.0012449867790564895;0.05203799903392792,0.1429690718650818,0.43821173906326294,0.00045690135448239744;0.18852518498897552,0.1446114182472229,-0.002978046890348196,-0.09180255979299545;-0.13116969168186188,0.003299590665847063,-0.09180255979299545,0.21316392719745636
;20.44696807861328;-0.45714592933654785,-0.07273095846176147,0.00024479845887981355,-0.0012459828285500407;0.05197259783744812,0.1429845541715622,0.4383581578731537,0.00045764920650981367;0.18842224776744843,0.14459724724292755,-0.0029793642461299896,-0.09179683774709702;-0.13126865029335022,0.0032912997994571924,-0.09179683774709702,0.21316082775592804
;20.429954528808594;-0.4570644199848175,-0.07269196212291718,0.0002447497099637985,-0.0012469792272895575;0.051907315850257874,0.14299997687339783,0.43850472569465637,0.0004583976115100086;0.18831932544708252,0.14458295702934265,-0.0029806827660650015,-0.09179110080003738;-0.13136707246303558,0.0032830333802849054,-0.09179110080003738,0.21315819025039673
;20.412940979003906;-0.45698317885398865,-0.07265299558639526,0.00024470099015161395,-0.0012479763245210052;0.051842134445905685,0.14301533997058868,0.4386509954929352,0.00045914790825918317;0.1882164627313614,0.14456874132156372,-0.002982000820338726,-0.09178535640239716;-0.13146434724330902,0.0032747918739914894,-0.09178535640239716,0.21315650641918182
;20.39592742919922;-0.4569021463394165,-0.07261409610509872,0.0002446522703394294,-0.0012489743530750275;0.05177706107497215,0.14303071796894073,0.4387974143028259,0.00045989936916157603;0.18811357021331787,0.1445544809103012,-0.002983319340273738,-0.09177959710359573;-0.13156181573867798,0.003266574814915657,-0.09177959710359573,0.21315442025661469
;20.37891387939453;-0.45682114362716675,-0.07257521897554398,0.00024460352142341435,-0.0012499724980443716;0.05171208456158638,0.1430460661649704,0.43894386291503906,0.0004606514412444085;0.18801070749759674,0.14454029500484467,-0.0029846378602087498,-0.09177382290363312;-0.13165894150733948,0.0032583847641944885,-0.09177382290363312,0.2131529003381729
;20.361900329589844;-0.4567405581474304,-0.07253643870353699,0.0002445548598188907,-0.0012509715743362904;0.05164723098278046,0.14306135475635529,0.4390903413295746,0.00046140531776472926;0.1879078447818756,0.14452609419822693,-0.0029859573114663363,-0.0917680636048317;-0.13175706565380096,0.003250216832384467,-0.0917680636048317,0.21314996480941772
;20.344886779785156;-0.4566600024700165,-0.07249767333269119,0.0002445061400067061,-0.00125197134912014;0.05158247426152229,0.14307665824890137,0.4392366409301758,0.0004621598345693201;0.18780498206615448,0.144511878490448,-0.0029872767627239227,-0.09176228195428848;-0.131854847073555,0.003242074977606535,-0.09176228195428848,0.2131473273038864
;20.32787322998047;-0.45657971501350403,-0.07245897501707077,0.00024445747840218246,-0.001252971705980599;0.05151782184839249,0.14309191703796387,0.43938297033309937,0.00046291621401906013;0.18770217895507812,0.14449766278266907,-0.00298859691247344,-0.09175648540258408;-0.13195200264453888,0.0032339561730623245,-0.09175648540258408,0.2131451517343521
;20.310861587524414;-0.45649945735931396,-0.07242029905319214,0.00024440878769382834,-0.0012539727613329887;0.05145326629281044,0.1431071013212204,0.4395294189453125,0.000463673728518188;0.1875993311405182,0.14448338747024536,-0.0029899172950536013,-0.09175070375204086;-0.13204990327358246,0.0032258646097034216,-0.09175070375204086,0.21314223110675812
;20.293848037719727;-0.45641908049583435,-0.0723816379904747,0.00024436009698547423,-0.0012549742823466659;0.05138878524303436,0.14312227070331573,0.43967577815055847,0.0004644319706130773;0.18749654293060303,0.14446917176246643,-0.0029912374448031187,-0.09174488484859467;-0.1321462094783783,0.0032177953980863094,-0.09174488484859467,0.21314112842082977
;20.276836395263672;-0.4563390612602234,-0.07234304398298264,0.0002443114935886115,-0.001255976501852274;0.05132441967725754,0.14313742518424988,0.43982216715812683,0.00046519195893779397;0.18739376962184906,0.14445506036281586,-0.0029925580602139235,-0.09173907339572906;-0.13224375247955322,0.0032097504008561373,-0.09173907339572906,0.2131386399269104
;20.259824752807617;-0.4562591314315796,-0.07230450212955475,0.0002442628610879183,-0.0012569791870191693;0.05126016214489937,0.14315250515937805,0.4399684965610504,0.0004659526748582721;0.1872909963130951,0.14444075524806976,-0.002993878908455372,-0.09173326939344406;-0.13234105706214905,0.003201729618012905,-0.09173326939344406,0.21313607692718506
;20.242813110351562;-0.4561794698238373,-0.07226601243019104,0.0002442141994833946,-0.0012579829199239612;0.051196008920669556,0.14316760003566742,0.4401148557662964,0.0004667151952162385;0.18718823790550232,0.14442658424377441,-0.002995200688019395,-0.09172743558883667;-0.13243786990642548,0.003193733748048544,-0.09172743558883667,0.21313390135765076
;20.225801467895508;-0.4560999572277069,-0.07222757488489151,0.0002441655669827014,-0.0012589868856593966;0.0511319600045681,0.14318262040615082,0.44026124477386475,0.00046747829765081406;0.18708546459674835,0.1444123387336731,-0.0029965227004140615,-0.09172161668539047;-0.13253432512283325,0.0031857623253017664,-0.09172161668539047,0.2131320834159851
;20.208791732788086;-0.45602062344551086,-0.07218915969133377,0.00024411696358583868,-0.001259991549886763;0.051068015396595,0.14319761097431183,0.44040757417678833,0.0004682432336267084;0.18698273599147797,0.14439813792705536,-0.0029978433158248663,-0.09171577543020248;-0.13263240456581116,0.0031778141856193542,-0.09171577543020248,0.21312843263149261
;20.191781997680664;-0.45594140887260437,-0.072150819003582,0.00024406837474089116,-0.0012609966797754169;0.05100417882204056,0.14321257174015045,0.4405539631843567,0.0004690088389907032;0.18688003718852997,0.1443839967250824,-0.0029991655610501766,-0.0917099192738533;-0.1327289342880249,0.0031698893290013075,-0.0917099192738533,0.21312642097473145
;20.174772262573242;-0.45586252212524414,-0.07211253046989441,0.0002440198149997741,-0.0012620026245713234;0.05094045028090477,0.1432274729013443,0.4407002329826355,0.0004697756958194077;0.18677732348442078,0.14436973631381989,-0.003000487806275487,-0.09170406311750412;-0.13282577693462372,0.0031619893852621317,-0.09170406311750412,0.21312357485294342
;20.15776252746582;-0.45578375458717346,-0.07207430899143219,0.00024397119705099612,-0.0012630088021978736;0.050876833498477936,0.14324235916137695,0.4408465325832367,0.0004705437459051609;0.18667463958263397,0.14435553550720215,-0.0030018107499927282,-0.09169821441173553;-0.1329224407672882,0.0031541120260953903,-0.09169821441173553,0.21312102675437927
;20.1407527923584;-0.4557052552700043,-0.07203613221645355,0.0002439226518617943,-0.0012640162603929639;0.05081331729888916,0.14325721561908722,0.44099298119544983,0.0004713137459475547;0.18657197058200836,0.14434130489826202,-0.0030031343922019005,-0.09169232100248337;-0.13301783800125122,0.003146260278299451,-0.09169232100248337,0.21311955153942108
;20.123743057250977;-0.4556266665458679,-0.07199794799089432,0.00024387409212067723,-0.0012650240678340197;0.05074986815452576,0.1432720273733139,0.44113925099372864,0.00047208426985889673;0.18646931648254395,0.14432711899280548,-0.0030044568702578545,-0.09168644994497299;-0.1331154704093933,0.003138430882245302,-0.09168644994497299,0.21311596035957336
;20.106733322143555;-0.45554813742637634,-0.07195983082056046,0.00024382553237956017,-0.001266032224521041;0.05068652704358101,0.14328686892986298,0.44128555059432983,0.0004728567728307098;0.18636666238307953,0.14431293308734894,-0.0030057807452976704,-0.09168054908514023;-0.1332116723060608,0.0031306250020861626,-0.09168054908514023,0.21311381459236145
;20.089723587036133;-0.4554698169231415,-0.07192173600196838,0.00024377700174227357,-0.0012670414289459586;0.05062328651547432,0.14330162107944489,0.4414318799972534,0.0004736298869829625;0.1862640380859375,0.1442987471818924,-0.0030071046203374863,-0.09167464822530746;-0.13330873847007751,0.0031228428706526756,-0.09167464822530746,0.2131107896566391
;20.07271385192871;-0.45539164543151855,-0.07188370078802109,0.0002437284856569022,-0.0012680510990321636;0.05056013911962509,0.1433163434267044,0.441578209400177,0.0004744041943922639;0.18616139888763428,0.14428460597991943,-0.003008428728207946,-0.0916687399148941;-0.13340409100055695,0.0031150842551141977,-0.0916687399148941,0.21310923993587494
;20.05570411682129;-0.4553135633468628,-0.07184571772813797,0.00024367999867536128,-0.001269061118364334;0.05049710348248482,0.14333102107048035,0.4417245388031006,0.0004751797823701054;0.18605878949165344,0.14427043497562408,-0.0030097535345703363,-0.09166283905506134;-0.13350103795528412,0.0031073482241481543,-0.09166283905506134,0.21310612559318542
;20.038694381713867;-0.4552357792854309,-0.07180777192115784,0.0002436314825899899,-0.001270072185434401;0.0504341647028923,0.1433456987142563,0.4418708384037018,0.000475957291200757;0.185956209897995,0.14425618946552277,-0.0030110778752714396,-0.09165693074464798;-0.13359631597995758,0.003099636407569051,-0.09165693074464798,0.21310441195964813
;20.021684646606445;-0.4551582336425781,-0.07176987826824188,0.00024358298105653375,-0.001271083834581077;0.05037132278084755,0.14336031675338745,0.44201719760894775,0.0004767353821080178;0.18585363030433655,0.144242063164711,-0.00301240268163383,-0.09165100008249283;-0.13369254767894745,0.003091947641223669,-0.09165100008249283,0.21310168504714966
;20.004674911499023;-0.45508089661598206,-0.0717320665717125,0.00024353450862690806,-0.001272096298635006;0.05030859634280205,0.14337489008903503,0.44216349720954895,0.00047751530655659735;0.1857510507106781,0.14422781765460968,-0.0030137288849800825,-0.09164506942033768;-0.13378769159317017,0.0030842816922813654,-0.09164506942033768,0.2130996286869049
;19.9876651763916;-0.45500364899635315,-0.0716942772269249,0.00024348602164536715,-0.0012731089955195785;0.0502459742128849,0.14338943362236023,0.442309707403183,0.0004782959586009383;0.18564850091934204,0.14421367645263672,-0.0030150539241731167,-0.09163913875818253;-0.13388393819332123,0.0030766394920647144,-0.09163913875818253,0.21309658885002136
;19.97065544128418;-0.45492666959762573,-0.07165655493736267,0.00024343756376765668,-0.0012741225073114038;0.050183456391096115,0.14340399205684662,0.44245603680610657,0.00047907783300615847;0.18554595112800598,0.14419952034950256,-0.003016380127519369,-0.09163317084312439;-0.13398000597953796,0.0030690201092511415,-0.09163317084312439,0.21309363842010498
;19.953645706176758;-0.45484986901283264,-0.07161886990070343,0.00024338910588994622,-0.0012751366011798382;0.05012102797627449,0.14341850578784943,0.4426023066043854,0.0004798609879799187;0.1854434460401535,0.14418530464172363,-0.003017706098034978,-0.09162721782922745;-0.1340753734111786,0.003061422612518072,-0.09162721782922745,0.21309107542037964
;19.93663787841797;-0.45477285981178284,-0.07158118486404419,0.00024334070621989667,-0.0012761513935402036;0.05005866661667824,0.14343295991420746,0.4427485466003418,0.00048064609291031957;0.18534091114997864,0.1441711187362671,-0.003019033232703805,-0.09162124991416931;-0.1341705322265625,0.0030538481660187244,-0.09162124991416931,0.2130890190601349
;19.91963005065918;-0.4546961486339569,-0.07154356688261032,0.00024329227744601667,-0.0012771668843925;0.049996424466371536,0.1434473842382431,0.4428947865962982,0.00048143180902116;0.18523840606212616,0.14415688812732697,-0.0030203601345419884,-0.09161528199911118;-0.13426704704761505,0.0030462974682450294,-0.09161528199911118,0.2130853235721588
;19.90262222290039;-0.4546193480491638,-0.07150594890117645,0.00024324387777596712,-0.00127818260807544;0.049934256821870804,0.14346179366111755,0.443041056394577,0.0004822187765967101;0.18513594567775726,0.1441427767276764,-0.003021686337888241,-0.09160929918289185;-0.1343616247177124,0.0030387691222131252,-0.09160929918289185,0.21308396756649017
;19.8856143951416;-0.4545429050922394,-0.07146842777729034,0.0002431954344501719,-0.0012791993794962764;0.04987220838665962,0.14347615838050842,0.44318732619285583,0.0004830069956369698;0.18503348529338837,0.14412856101989746,-0.0030230144038796425,-0.09160330891609192;-0.13445726037025452,0.003031262895092368,-0.09160330891609192,0.21308109164237976
;19.868606567382812;-0.45446667075157166,-0.07143093645572662,0.00024314707843586802,-0.0012802165001630783;0.0498102568089962,0.1434904932975769,0.4433334767818451,0.0004837964952457696;0.18493102490901947,0.1441144198179245,-0.003024342469871044,-0.09159732609987259;-0.13455219566822052,0.00302378018386662,-0.09159732609987259,0.21307869255542755
;19.851600646972656;-0.45439061522483826,-0.07139351218938828,0.00024309867876581848,-0.001281234435737133;0.049748413264751434,0.1435047835111618,0.4434797465801239,0.00048458733363077044;0.18482857942581177,0.144100159406662,-0.003025670535862446,-0.09159132838249207;-0.13464759290218353,0.003016318893060088,-0.09159132838249207,0.21307574212551117
;19.8345947265625;-0.45431461930274963,-0.07135612517595291,0.00024305029364768416,-0.001282252836972475;0.04968666285276413,0.14351902902126312,0.4436260163784027,0.0004853794234804809;0.18472616374492645,0.14408601820468903,-0.003026998369023204,-0.09158531576395035;-0.13474275171756744,0.0030088801868259907,-0.09158531576395035,0.21307311952114105
;19.817588806152344;-0.45423898100852966,-0.07131877541542053,0.0002430019376333803,-0.001283271936699748;0.04962502047419548,0.14353325963020325,0.44377219676971436,0.00048617279389873147;0.18462376296520233,0.14407193660736084,-0.003028326667845249,-0.09157931059598923;-0.13483741879463196,0.0030014640651643276,-0.09157931059598923,0.21307072043418884
;19.800582885742188;-0.45416340231895447,-0.07128149271011353,0.0002429536107229069,-0.0012842916185036302;0.04956347867846489,0.1435474455356598,0.4439184069633484,0.00048696750309318304;0.1845213621854782,0.14405769109725952,-0.003029655432328582,-0.09157327562570572;-0.1349329799413681,0.0029940702952444553,-0.09157327562570572,0.21306727826595306
;19.78357696533203;-0.45408809185028076,-0.0712442696094513,0.00024290526926051825,-0.0012853118823841214;0.04950203746557236,0.14356158673763275,0.4440646767616272,0.0004877634346485138;0.18441899120807648,0.14404356479644775,-0.0030309841968119144,-0.09156723320484161;-0.135027676820755,0.0029866984114050865,-0.09156723320484161,0.21306456625461578
;19.766571044921875;-0.4540129005908966,-0.07120707631111145,0.00024285692779812962,-0.0012863329611718655;0.049440693110227585,0.14357571303844452,0.44421088695526123,0.0004885606467723846;0.18431663513183594,0.1440293937921524,-0.0030323138926178217,-0.09156118333339691;-0.1351226419210434,0.002979349112138152,-0.09156118333339691,0.2130616009235382
;19.74956512451172;-0.45393747091293335,-0.07116986811161041,0.00024280861543957144,-0.0012873545056208968;0.04937940463423729,0.1435898095369339,0.4443570077419281,0.0004893591394647956;0.1842142939567566,0.14401517808437347,-0.0030336438212543726,-0.0915551409125328;-0.13521704077720642,0.0029720210004597902,-0.0915551409125328,0.21305938065052032
;19.732559204101562;-0.45386242866516113,-0.07113273441791534,0.00024276030308101326,-0.0012883767485618591;0.04931822791695595,0.14360389113426208,0.4445033073425293,0.0004901589127257466;0.18411193788051605,0.1440010517835617,-0.0030349737498909235,-0.09154908359050751;-0.13531175255775452,0.0029647168703377247,-0.09154908359050751,0.213056743144989
;19.715553283691406;-0.45378729701042175,-0.07109561562538147,0.00024271201982628554,-0.0012893995735794306;0.04925713315606117,0.1436179280281067,0.44464942812919617,0.0004909601411782205;0.1840096265077591,0.14398686587810516,-0.003036303911358118,-0.09154301881790161;-0.13540643453598022,0.0029574332293123007,-0.09154301881790161,0.21305400133132935
;19.69854736328125;-0.4537125825881958,-0.07105857878923416,0.0002426637220196426,-0.0012904232135042548;0.04919615015387535,0.14363190531730652,0.4447956383228302,0.0004917624755762517;0.18390733003616333,0.1439727544784546,-0.0030376345384866,-0.09153694659471512;-0.13550078868865967,0.00295017147436738,-0.09153694659471512,0.2130514234304428
;19.681541442871094;-0.4536379873752594,-0.07102156430482864,0.00024261543876491487,-0.0012914473190903664;0.04913526028394699,0.14364585280418396,0.4449418783187866,0.0004925662069581449;0.18380501866340637,0.14395856857299805,-0.003038964932784438,-0.09153088182210922;-0.13559508323669434,0.0029429311398416758,-0.09153088182210922,0.2130488157272339
;19.664535522460938;-0.4535635709762573,-0.07098463922739029,0.00024256717006210238,-0.0012924722395837307;0.049074482172727585,0.1436597853899002,0.4450880289077759,0.0004933712189085782;0.1837027370929718,0.1439443677663803,-0.003040296956896782,-0.09152478724718094;-0.13568975031375885,0.0029357140883803368,-0.09152478724718094,0.21304549276828766
;19.64752960205078;-0.45348939299583435,-0.07094774395227432,0.00024251894501503557,-0.0012934977421537042;0.04901379346847534,0.14367368817329407,0.44523411989212036,0.0004941775696352124;0.18360045552253723,0.14393027126789093,-0.0030416285153478384,-0.09151870012283325;-0.13578297197818756,0.0029285158962011337,-0.09151870012283325,0.21304361522197723
;19.630523681640625;-0.4534152150154114,-0.07091087847948074,0.00024247067631222308,-0.0012945235939696431;0.04895320162177086,0.14368754625320435,0.4453803598880768,0.0004949852009303868;0.18349820375442505,0.1439160704612732,-0.003042960073798895,-0.09151261299848557;-0.13587792217731476,0.002921340987086296,-0.09151261299848557,0.2130400389432907
;19.61351776123047;-0.4533412754535675,-0.07087406516075134,0.00024242245126515627,-0.0012955502606928349;0.04889269918203354,0.14370140433311462,0.44552648067474365,0.0004957941127941012;0.18339598178863525,0.1439020186662674,-0.0030442920979112387,-0.09150649607181549;-0.1359717845916748,0.002914188662543893,-0.09150649607181549,0.21303752064704895
;19.596513748168945;-0.45326778292655945,-0.0708373412489891,0.00024237422621808946,-0.0012965780915692449;0.04883231967687607,0.14371518790721893,0.44567257165908813,0.0004966043634340167;0.18329374492168427,0.14388783276081085,-0.0030456245876848698,-0.09150037914514542;-0.13606485724449158,0.0029070572927594185,-0.09150037914514542,0.21303512156009674
;19.579509735107422;-0.4531940519809723,-0.07080060988664627,0.00024232601572293788,-0.0012976059224456549;0.04877201095223427,0.14372895658016205,0.4458187520503998,0.0004974159528501332;0.18319153785705566,0.1438736617565155,-0.003046957543119788,-0.09149424731731415;-0.13615983724594116,0.002899946877732873,-0.09149424731731415,0.2130313515663147
;19.5625057220459;-0.45312026143074036,-0.07076388597488403,0.00024227781977970153,-0.0012986342189833522;0.04871177673339844,0.14374271035194397,0.44596487283706665,0.0004982287646271288;0.18308937549591064,0.14385953545570374,-0.0030482900328934193,-0.09148813039064407;-0.1362532675266266,0.0028928574174642563,-0.09148813039064407,0.21302920579910278
;19.545503616333008;-0.4530467689037323,-0.07072722911834717,0.00024222962383646518,-0.001299663563258946;0.04865163937211037,0.14375640451908112,0.44611093401908875,0.0004990429733879864;0.18298719823360443,0.1438453495502472,-0.003049623453989625,-0.09148199111223221;-0.13634760677814484,0.0028857900761067867,-0.09148199111223221,0.21302570402622223
;19.528501510620117;-0.4529733955860138,-0.07069060951471329,0.00024218147154897451,-0.0013006934896111488;0.048591602593660355,0.14377008378505707,0.4462570250034332,0.0004998584627173841;0.1828850507736206,0.14383123815059662,-0.0030509571079164743,-0.09147582203149796;-0.13644060492515564,0.0028787441551685333,-0.09147582203149796,0.21302369236946106
;19.511497497558594;-0.4529002010822296,-0.07065403461456299,0.00024213330470956862,-0.001301723881624639;0.0485316626727581,0.14378367364406586,0.4464031755924225,0.0005006745923310518;0.18278290331363678,0.14381708204746246,-0.0030522902961820364,-0.0914696753025055;-0.13653405010700226,0.0028717173263430595,-0.0914696753025055,0.21302101016044617
;19.494495391845703;-0.45282721519470215,-0.07061752676963806,0.00024208515242207795,-0.0013027549721300602;0.04847181960940361,0.14379724860191345,0.4465492069721222,0.0005014928174205124;0.18268078565597534,0.1438029408454895,-0.003053625114262104,-0.09146352112293243;-0.13662774860858917,0.002864713314920664,-0.09146352112293243,0.21301792562007904
;19.477493286132812;-0.4527543783187866,-0.07058104872703552,0.0002420370001345873,-0.0013037867611274123;0.04841206967830658,0.14381079375743866,0.4466954469680786,0.0005023122648708522;0.1825786679983139,0.14378881454467773,-0.003054959001019597,-0.09145734459161758;-0.1367209255695343,0.0028577297925949097,-0.09145734459161758,0.21301545202732086
;19.460491180419922;-0.45268169045448303,-0.07054463028907776,0.00024198884784709662,-0.0013048190157860518;0.048352424055337906,0.14382430911064148,0.44684144854545593,0.000503133051097393;0.18247658014297485,0.14377461373806,-0.0030562940519303083,-0.09145117551088333;-0.13681474328041077,0.0028507679235190153,-0.09145117551088333,0.21301184594631195
;19.44348907470703;-0.4526091516017914,-0.07050823420286179,0.0002419407246634364,-0.0013058518525213003;0.0482928641140461,0.14383777976036072,0.4469875395298004,0.0005039545940235257;0.182374507188797,0.143760547041893,-0.0030576286371797323,-0.09144497662782669;-0.13690795004367828,0.00284382700920105,-0.09144497662782669,0.21300917863845825
;19.42648696899414;-0.4525369107723236,-0.07047190517187119,0.00024189261603169143,-0.0013068855041638017;0.04823341965675354,0.14385123550891876,0.4471336007118225,0.0005047780578024685;0.18227241933345795,0.14374637603759766,-0.0030589639209210873,-0.09143880754709244;-0.13700100779533386,0.0028369054198265076,-0.09143880754709244,0.2130061835050583
;19.40948486328125;-0.45246487855911255,-0.07043563574552536,0.0002418445365037769,-0.001307919854298234;0.04817405343055725,0.1438646763563156,0.4472797214984894,0.0005056028021499515;0.18217039108276367,0.1437322497367859,-0.003060299204662442,-0.0914325937628746;-0.13709360361099243,0.0028300045523792505,-0.0914325937628746,0.21300354599952698
;19.39248275756836;-0.4523927867412567,-0.07039938122034073,0.00024179644242394716,-0.0013089547865092754;0.04811478033661842,0.1438780277967453,0.4474257230758667,0.0005064288852736354;0.182068333029747,0.14371813833713531,-0.0030616354197263718,-0.09142638742923737;-0.13718697428703308,0.0028231258038431406,-0.09142638742923737,0.21300026774406433
;19.37548065185547;-0.45232051610946655,-0.0703631117939949,0.0002417483483441174,-0.001309990300796926;0.048055555671453476,0.14389139413833618,0.4475717544555664,0.0005072557833045721;0.18196631968021393,0.14370401203632355,-0.0030629707034677267,-0.09142018854618073;-0.1372799277305603,0.0028162673115730286,-0.09142018854618073,0.21299760043621063
;19.358478546142578;-0.45224860310554504,-0.07032693177461624,0.00024170029792003334,-0.0013110263971611857;0.04799644649028778,0.14390471577644348,0.4477178454399109,0.0005080845439806581;0.18186430633068085,0.14368990063667297,-0.0030643076170235872,-0.0914139524102211;-0.1373726725578308,0.0028094290755689144,-0.0914139524102211,0.21299494802951813
;19.341476440429688;-0.4521768093109131,-0.07029077410697937,0.0002416522183921188,-0.00131206342484802;0.04793742671608925,0.1439180076122284,0.4478638768196106,0.0005089147016406059;0.18176233768463135,0.1436757743358612,-0.0030656445305794477,-0.09140773117542267;-0.13746541738510132,0.0028026108630001545,-0.09140773117542267,0.21299222111701965
;19.324474334716797;-0.45210525393486023,-0.07025469094514847,0.00024160418251994997,-0.00131310080178082;0.047878507524728775,0.14393126964569092,0.4480099081993103,0.0005097454995848238;0.18166033923625946,0.14366163313388824,-0.0030669821426272392,-0.09140150994062424;-0.1375574916601181,0.0027958140708506107,-0.09140150994062424,0.21298982203006744
;19.307472229003906;-0.4520338475704193,-0.07021864503622055,0.0002415561320958659,-0.0013141391100361943;0.04781968519091606,0.14394445717334747,0.4481559693813324,0.0005105783930048347;0.18155837059020996,0.1436474472284317,-0.0030683192890137434,-0.09139527380466461;-0.1376502364873886,0.002789037534967065,-0.09139527380466461,0.21298664808273315
;19.29047203063965;-0.4519626796245575,-0.07018263638019562,0.00024150812532752752,-0.0013151777675375342;0.04776095226407051,0.14395767450332642,0.4483020305633545,0.0005114125669933856;0.18145641684532166,0.14363335072994232,-0.0030696564354002476,-0.09138902276754379;-0.13774263858795166,0.002782281022518873,-0.09138902276754379,0.21298381686210632
;19.27347183227539;-0.4518914222717285,-0.07014665752649307,0.0002414601040072739,-0.0013162170071154833;0.04770230874419212,0.14397083222866058,0.44844797253608704,0.0005122474394738674;0.18135450780391693,0.14361929893493652,-0.0030709942802786827,-0.09138275682926178;-0.13783541321754456,0.002775543835014105,-0.09138275682926178,0.21298067271709442
;19.256471633911133;-0.4518206715583801,-0.07011076807975769,0.00024141211179085076,-0.0013172570616006851;0.04764377325773239,0.14398397505283356,0.4485940933227539,0.0005130842910148203;0.1812525987625122,0.14360515773296356,-0.003072332823649049,-0.09137649834156036;-0.13792718946933746,0.002768827835097909,-0.09137649834156036,0.21297822892665863
;19.239471435546875;-0.45174992084503174,-0.0700748935341835,0.0002413641195744276,-0.001318297814577818;0.047585323452949524,0.14399708807468414,0.4487399756908417,0.0005139225395396352;0.18115068972110748,0.1435910016298294,-0.0030736709013581276,-0.09137023240327835;-0.13801975548267365,0.0027621316257864237,-0.09137023240327835,0.21297471225261688
;19.222471237182617;-0.45167943835258484,-0.07003908604383469,0.00024131611280608922,-0.001319339033216238;0.04752697795629501,0.14401017129421234,0.44888603687286377,0.000514761486556381;0.18104879558086395,0.14357686042785645,-0.0030750094447284937,-0.09136394411325455;-0.13811197876930237,0.0027554568368941545,-0.09136394411325455,0.2129715532064438
;19.205472946166992;-0.45160895586013794,-0.07000330835580826,0.0002412681351415813,-0.001320381066761911;0.04746870696544647,0.14402319490909576,0.44903191924095154,0.0005156017141416669;0.180946946144104,0.14356273412704468,-0.003076349152252078,-0.09135766327381134;-0.13820384442806244,0.002748799743130803,-0.09135766327381134,0.212968647480011
;19.188474655151367;-0.4515383839607239,-0.06996751576662064,0.00024122020113281906,-0.0013214234495535493;0.0474105067551136,0.144036203622818,0.44917789101600647,0.0005164440954104066;0.18084511160850525,0.14354869723320007,-0.003077687928453088,-0.09135136008262634;-0.13829626142978668,0.0027421643026173115,-0.09135136008262634,0.21296563744544983
;19.171476364135742;-0.4514680504798889,-0.06993179023265839,0.0002411722525721416,-0.0013224667636677623;0.04735240340232849,0.14404915273189545,0.4493238925933838,0.0005172870587557554;0.1807432770729065,0.1435346156358719,-0.003079027635976672,-0.09134504944086075;-0.13838836550712585,0.002735547488555312,-0.09134504944086075,0.21296252310276031
;19.154478073120117;-0.45139771699905396,-0.06989608705043793,0.00024112433311529458,-0.001323510310612619;0.04729438200592995,0.1440620869398117,0.44946980476379395,0.0005181321757845581;0.18064145743846893,0.14352047443389893,-0.003080367110669613,-0.09133874624967575;-0.13847948610782623,0.0027289518620818853,-0.09133874624967575,0.21296046674251556
;19.137479782104492;-0.4513276517391205,-0.06986045837402344,0.00024107637000270188,-0.0013245545560494065;0.04723645746707916,0.14407500624656677,0.44961580634117126,0.0005189778748899698;0.18053966760635376,0.14350636303424835,-0.003081707749515772,-0.09133241325616837;-0.13857218623161316,0.002722375327721238,-0.09133241325616837,0.2129567712545395
;19.120481491088867;-0.45125773549079895,-0.06982485204935074,0.00024102843599393964,-0.0013255997328087687;0.04717862606048584,0.14408786594867706,0.44976165890693665,0.0005198249709792435;0.18043789267539978,0.14349225163459778,-0.0030830479227006435,-0.09132610261440277;-0.13866345584392548,0.0027158192824572325,-0.09132610261440277,0.21295417845249176
;19.103483200073242;-0.45118820667266846,-0.0697893276810646,0.00024098057474475354,-0.001326645608060062;0.047120895236730576,0.14410066604614258,0.4499075710773468,0.0005206741625443101;0.1803361177444458,0.143478125333786,-0.003084388794377446,-0.09131976962089539;-0.13875433802604675,0.0027092820964753628,-0.09131976962089539,0.21295161545276642
;19.086484909057617;-0.4511185884475708,-0.06975381076335907,0.00024093265528790653,-0.0013276918325573206;0.047063253819942474,0.1441134810447693,0.45005351305007935,0.0005215239943936467;0.18023435771465302,0.14346401393413544,-0.003085729433223605,-0.091313436627388;-0.138846293091774,0.002702763769775629,-0.091313436627388,0.21294830739498138
