voltage;INa, Ito, ICaL, IKr;IKs, IK1, INaCa, INaK;INab, ICab, IKb, IpCa;INalate,NA,NA,NA
;7.798393249511719;-0.13359452784061432,0.018842026591300964,-0.30874836444854736,0.6780596971511841;0.11825194209814072,0.0011801428627222776,-0.09077691286802292,0.16600224375724792;-0.004061769228428602,-0.002178741153329611,0.11740201711654663,0.00016822447651065886;-0.13359452784061432,0,0,0
;7.757777690887451;-0.1336083561182022,0.018765058368444443,-0.30824771523475647,0.6784615516662598;0.11826643347740173,0.0011846988927572966,-0.09089110046625137,0.16596317291259766;-0.004065464250743389,-0.0021823819261044264,0.11719873547554016,0.00016820122255012393;-0.1336083561182022,0,0,0
;7.717113971710205;-0.1336222141981125,0.018688296899199486,-0.30774590373039246,0.6788638234138489;0.11828068643808365,0.0011892763432115316,-0.09100531041622162,0.16592389345169067;-0.004069165792316198,-0.0021860317792743444,0.1169954240322113,0.000168177968589589;-0.1336222141981125,0,0,0
;7.6764020919799805;-0.13363610208034515,0.018611757084727287,-0.3072425425052643,0.6792663931846619;0.11829470843076706,0.0011938788229599595,-0.091118723154068,0.16588473320007324;-0.00407287385314703,-0.002189689315855503,0.11679206043481827,0.0001681547291809693;-0.13363610208034515,0,0,0
;7.635641574859619;-0.1336500644683838,0.018535424023866653,-0.30673813819885254,0.6796691417694092;0.11830851435661316,0.0011985022574663162,-0.09123247116804123,0.16584539413452148;-0.004076589364558458,-0.002193356631323695,0.11658865213394165,0.00016813146066851914;-0.1336500644683838,0,0,0
;7.594832420349121;-0.1336640566587448,0.018459303304553032,-0.3062322437763214,0.6800721287727356;0.11832204461097717,0.0012031507212668657,-0.09134633094072342,0.16580618917942047;-0.00408030953258276,-0.0021970325615257025,0.11638519167900085,0.0001681082067079842;-0.1336640566587448,0,0,0
;7.553974628448486;-0.133678138256073,0.018383389338850975,-0.30572500824928284,0.6804754137992859;0.11833537369966507,0.001207820838317275,-0.09145968407392502,0.16576680541038513;-0.004084036219865084,-0.002200717106461525,0.11618167161941528,0.00016808493819553405;-0.133678138256073,0,0,0
;7.513068199157715;-0.13369221985340118,0.018307693302631378,-0.305216521024704,0.6808789372444153;0.11834847182035446,0.0012125156354159117,-0.09157301485538483,0.16572752594947815;-0.0040877689607441425,-0.0022044109646230936,0.11597811430692673,0.00016806168423499912;-0.13369221985340118,0,0,0
;7.472112655639648;-0.13370639085769653,0.018232200294733047,-0.30470651388168335,0.6812825202941895;0.11836133152246475,0.0012172344140708447,-0.0916866734623909,0.16568805277347565;-0.004091507289558649,-0.002208112506195903,0.1157744973897934,0.00016803841572254896;-0.13370639085769653,0,0,0
;7.431107997894287;-0.13372060656547546,0.01815692149102688,-0.3041952848434448,0.6816866397857666;0.11837396025657654,0.001221977174282074,-0.09179989248514175,0.16564856469631195;-0.004095252603292465,-0.0022118238266557455,0.11557085067033768,0.0001680151472100988;-0.13372060656547546,0,0,0
;7.390054225921631;-0.13373486697673798,0.018081849440932274,-0.30368271470069885,0.6820907592773438;0.11838638782501221,0.0012267431011423469,-0.09191270172595978,0.16560912132263184;-0.00409900676459074,-0.0022155444603413343,0.11536714434623718,0.0001679919078014791;-0.13373486697673798,0,0,0
;7.34895133972168;-0.13374917209148407,0.018006982281804085,-0.30316871404647827,0.6824951171875;0.11839857697486877,0.0012315323110669851,-0.09202595800161362,0.16556964814662933;-0.004102762322872877,-0.002219273941591382,0.1151634082198143,0.00016796863928902894;-0.13374917209148407,0,0,0
;7.307798385620117;-0.13376352190971375,0.017932327464222908,-0.30265334248542786,0.6828997731208801;0.11841053515672684,0.0012363467831164598,-0.09213880449533463,0.1655299812555313;-0.004106529988348484,-0.0022230122704058886,0.11495961993932724,0.000167945385328494;-0.13376352190971375,0,0,0
;7.266595363616943;-0.1337779313325882,0.017857877537608147,-0.3021365702152252,0.6833047866821289;0.1184222623705864,0.0012411869829520583,-0.09225163608789444,0.16549038887023926;-0.004110301379114389,-0.0022267599124461412,0.114755779504776,0.00016792213136795908;-0.1337779313325882,0,0,0
;7.225342750549316;-0.13379241526126862,0.0177836362272501,-0.30161845684051514,0.683709979057312;0.11843372881412506,0.0012460506986826658,-0.09236447513103485,0.16545076668262482;-0.0041140783578157425,-0.0022305164020508528,0.11455189436674118,0.00016789887740742415;-0.13379241526126862,0,0,0
;7.184040546417236;-0.13380694389343262,0.017709601670503616,-0.30109885334968567,0.6841152906417847;0.11844494938850403,0.0012509380467236042,-0.09247712790966034,0.1654110997915268;-0.004117862321436405,-0.002234281972050667,0.11434797197580338,0.00016787559434305876;-0.13380694389343262,0,0,0
;7.14268684387207;-0.1338214874267578,0.01763576827943325,-0.30057790875434875,0.6845210194587708;0.11845594644546509,0.0012558521702885628,-0.09258949011564255,0.16537143290042877;-0.004121652338653803,-0.0022380573209375143,0.1141439899802208,0.00016785234038252383;-0.1338214874267578,0,0,0
;7.101283550262451;-0.13383612036705017,0.0175621397793293,-0.30005550384521484,0.6849269270896912;0.11846671998500824,0.001260790741071105,-0.09270191937685013,0.16533169150352478;-0.004125451203435659,-0.002241841284558177,0.11393997818231583,0.00016782904276624322;-0.13383612036705017,0,0,0
;7.059828758239746;-0.1338507980108261,0.017488721758127213,-0.29953160881996155,0.6853331923484802;0.1184772402048111,0.0012657535262405872,-0.09281406551599503,0.16529180109500885;-0.004129255190491676,-0.002245634328573942,0.11373590677976608,0.00016780577425379306;-0.1338507980108261,0,0,0
;7.01832389831543;-0.13386550545692444,0.017415501177310944,-0.29900628328323364,0.6857394576072693;0.11848755925893784,0.0012707422720268369,-0.09292659908533096,0.1652519255876541;-0.004133066162467003,-0.0022494373843073845,0.11353177577257156,0.0001677825057413429;-0.13386550545692444,0,0,0
;6.9767680168151855;-0.13388028740882874,0.01734248735010624,-0.29847946763038635,0.6861461400985718;0.11849763989448547,0.0012757577933371067,-0.09303847700357437,0.16521212458610535;-0.004136883188039064,-0.002253249054774642,0.11332762986421585,0.0001677592663327232;-0.13388028740882874,0,0,0
;6.935160160064697;-0.1338951587677002,0.017269674688577652,-0.29795119166374207,0.6865530014038086;0.11850748211145401,0.0012807986931875348,-0.0931505635380745,0.16517220437526703;-0.004140706732869148,-0.002257070504128933,0.11312343180179596,0.0001677359832683578;-0.1338951587677002,0,0,0
;6.893501281738281;-0.13390998542308807,0.01719706691801548,-0.2974214255809784,0.6869600415229797;0.11851708590984344,0.001285864389501512,-0.09326265752315521,0.16513219475746155;-0.0041445353999733925,-0.00226090126670897,0.11291917413473129,0.0001677127438597381;-0.13390998542308807,0,0,0
;6.851790904998779;-0.1339249461889267,0.017124664038419724,-0.2968902289867401,0.6873673796653748;0.11852642148733139,0.0012909568613395095,-0.09337425976991653,0.16509220004081726;-0.004148372448980808,-0.002264741575345397,0.11271488666534424,0.00016768946079537272;-0.1339249461889267,0,0,0
;6.810028553009033;-0.1339399516582489,0.017052456736564636,-0.2963574528694153,0.6877750158309937;0.11853552609682083,0.0012960756430402398,-0.0934862494468689,0.16505222022533417;-0.004152215551584959,-0.0022685907315462828,0.11251053959131241,0.0001676662068348378;-0.1339399516582489,0,0,0
;6.768213748931885;-0.1339550018310547,0.016980459913611412,-0.2958233058452606,0.6881828308105469;0.11854439973831177,0.0013012213166803122,-0.09359737485647202,0.16501207649707794;-0.004156068433076143,-0.0022724501322954893,0.112306147813797,0.0001676429237704724;-0.1339550018310547,0,0,0
;6.726347923278809;-0.13397009670734406,0.01690865308046341,-0.29528748989105225,0.688590943813324;0.1185530349612236,0.0013063923688605428,-0.09370917081832886,0.16497203707695007;-0.004159926436841488,-0.0022763186134397984,0.1121017262339592,0.00016761964070610702;-0.13397009670734406,0,0,0
;6.68442964553833;-0.13398529589176178,0.016837049275636673,-0.2947501838207245,0.6889991760253906;0.11856139451265335,0.0013115900801494718,-0.09382051229476929,0.16493183374404907;-0.004163789097219706,-0.0022801964078098536,0.11189725250005722,0.00016759637219365686;-0.13398529589176178,0,0,0
;6.642458438873291;-0.13400046527385712,0.016765646636486053,-0.2942114472389221,0.6894077658653259;0.1185695081949234,0.0013168171280995011,-0.09393180161714554,0.16489167511463165;-0.0041676596738398075,-0.0022840844467282295,0.11169272661209106,0.00016757307457737625;-0.13400046527385712,0,0,0
;6.600435256958008;-0.134015753865242,0.0166944470256567,-0.2936711609363556,0.6898166537284851;0.11857740581035614,0.0013220689725130796,-0.09404278546571732,0.16485150158405304;-0.004171535838395357,-0.0022879817988723516,0.11148818582296371,0.0001675498060649261;-0.134015753865242,0,0,0
;6.558358669281006;-0.13403105735778809,0.016623444855213165,-0.2931292951107025,0.6902256011962891;0.11858506500720978,0.0013273488730192184,-0.09415354579687119,0.16481122374534607;-0.004175421316176653,-0.0022918893955647945,0.1112835705280304,0.00016752649389673024;-0.13403105735778809,0,0,0
;6.516228675842285;-0.13404646515846252,0.016552641987800598,-0.2925858795642853,0.6906348466873169;0.11859249323606491,0.0013326567132025957,-0.09426475316286087,0.16477090120315552;-0.004179313778877258,-0.0022958058398216963,0.11107893288135529,0.00016750321083236486;-0.13404646515846252,0,0,0
;6.474045753479004;-0.13406188786029816,0.0164820346981287,-0.29204079508781433,0.6910443305969238;0.11859966069459915,0.0013379920274019241,-0.09437521547079086,0.1647305190563202;-0.004183212760835886,-0.002299732295796275,0.110874243080616,0.00016747991321608424;-0.13406188786029816,0,0,0
;6.431809425354004;-0.13407737016677856,0.01641162857413292,-0.2914941608905792,0.6914541125297546;0.11860658973455429,0.0013433553976938128,-0.09448619931936264,0.16469009220600128;-0.004187118262052536,-0.002303668763488531,0.11066950857639313,0.00016745661559980363;-0.13407737016677856,0,0,0
;6.389520168304443;-0.13409292697906494,0.01634141616523266,-0.29094603657722473,0.691864013671875;0.11861326545476913,0.0013487461255863309,-0.09459685534238815,0.16464966535568237;-0.004191030748188496,-0.002307615242898464,0.11046473681926727,0.00016743334708735347;-0.13409292697906494,0,0,0
;6.3471760749816895;-0.1341085433959961,0.016271404922008514,-0.290396124124527,0.6922743320465088;0.11861966550350189,0.0013541660737246275,-0.09470739960670471,0.1646091490983963;-0.004194947890937328,-0.002311570569872856,0.11025989800691605,0.00016741004947107285;-0.1341085433959961,0,0,0
;6.304778575897217;-0.13412421941757202,0.01620158739387989,-0.2898447811603546,0.6926847100257874;0.11862581223249435,0.001359613728709519,-0.09481756389141083,0.16456861793994904;-0.0041988748125731945,-0.0023155368398875,0.11005505174398422,0.0001673867809586227;-0.13412421941757202,0,0,0
;6.262327194213867;-0.13413992524147034,0.016131967306137085,-0.2892918288707733,0.6930953860282898;0.11863171309232712,0.001365089206956327,-0.0949275866150856,0.16452813148498535;-0.00420280871912837,-0.002319512888789177,0.10985014587640762,0.00016736348334234208;-0.13413992524147034,0,0,0
;6.219820976257324;-0.13415572047233582,0.016062546521425247,-0.28873705863952637,0.6935064196586609;0.11863739788532257,0.0013705958845093846,-0.09503798931837082,0.16448745131492615;-0.004206748679280281,-0.002323498483747244,0.10964519530534744,0.00016734018572606146;-0.13415572047233582,0,0,0
;6.177260398864746;-0.1341715306043625,0.01599331758916378,-0.28818070888519287,0.6939176321029663;0.11864285171031952,0.0013761300360783935,-0.09514818340539932,0.1644469052553177;-0.004210696555674076,-0.0023274938575923443,0.10944019258022308,0.0001673169172136113;-0.1341715306043625,0,0,0
;6.134644985198975;-0.13418743014335632,0.01592428609728813,-0.2876227796077728,0.6943291425704956;0.118648000061512,0.0013816935243085027,-0.09525752067565918,0.16440613567829132;-0.004214650951325893,-0.0023314999416470528,0.10923516005277634,0.00016729360504541546;-0.13418743014335632,0,0,0
;6.09197473526001;-0.13420338928699493,0.015855446457862854,-0.28706324100494385,0.6947407722473145;0.11865294724702835,0.0013872866984456778,-0.09536755084991455,0.16436541080474854;-0.004218611400574446,-0.0023355165030807257,0.10903008282184601,0.00016727030742913485;-0.13420338928699493,0,0,0
;6.049249172210693;-0.13421940803527832,0.015786804258823395,-0.2865019142627716,0.6951526403427124;0.11865761876106262,0.001392908743582666,-0.09547743946313858,0.1643245369195938;-0.004222579766064882,-0.0023395419120788574,0.1088249608874321,0.000167246995260939;-0.13421940803527832,0,0,0
;6.006468772888184;-0.13423548638820648,0.015718355774879456,-0.28593894839286804,0.6955646872520447;0.11866205930709839,0.001398561056703329,-0.09558714181184769,0.16428376734256744;-0.0042265551164746284,-0.002343578729778528,0.1086198166012764,0.0001672236976446584;-0.13423548638820648,0,0,0
;5.963633060455322;-0.13425159454345703,0.015650104731321335,-0.285374253988266,0.6959771513938904;0.11866622418165207,0.0014042439870536327,-0.09569617360830307,0.1642429530620575;-0.004230538383126259,-0.0023476246278733015,0.10841460525989532,0.00016720040002837777;-0.13425159454345703,0,0,0
;5.920741081237793;-0.13426779210567474,0.015582043677568436,-0.28480789065361023,0.6963896751403809;0.11867017298936844,0.001409956836141646,-0.0958053320646286,0.1642020344734192;-0.004234530963003635,-0.00235168170183897,0.10820937156677246,0.00016717705875635147;-0.13426779210567474,0,0,0
;5.877792835235596;-0.13428401947021484,0.015514177270233631,-0.28423982858657837,0.69680255651474;0.11867383867502213,0.001415699953213334,-0.09591486304998398,0.16416111588478088;-0.004238526336848736,-0.002355748787522316,0.10800408571958542,0.00016715376114007086;-0.13428401947021484,0,0,0
;5.834788799285889;-0.1343003511428833,0.015446502715349197,-0.283670037984848,0.6972156763076782;0.11867727339267731,0.0014214746188372374,-0.09602387249469757,0.1641201376914978;-0.004242531955242157,-0.002359826350584626,0.10779877007007599,0.000167130448971875;-0.1343003511428833,0,0,0
;5.7917280197143555;-0.13431669771671295,0.015379020944237709,-0.283098429441452,0.6976290345191956;0.11868038773536682,0.0014272783882915974,-0.09613300114870071,0.16407911479473114;-0.0042465440928936005,-0.0023639139253646135,0.10759339481592178,0.0001671071076998487;-0.13431669771671295,0,0,0
;5.748610973358154;-0.13433313369750977,0.015311727300286293,-0.28252506256103516,0.6980425715446472;0.11868330836296082,0.0014331139391288161,-0.09624175727367401,0.16403798758983612;-0.004250562749803066,-0.0023680117446929216,0.10738799721002579,0.00016708378097973764;-0.13433313369750977,0,0,0
;5.705436706542969;-0.13434961438179016,0.015244630165398121,-0.2819499969482422,0.6984564065933228;0.11868596076965332,0.00143898103851825,-0.0963502824306488,0.16399691998958588;-0.004254590254276991,-0.0023721205070614815,0.10718253999948502,0.00016706045425962657;-0.13434961438179016,0,0,0
;5.662205696105957;-0.13436613976955414,0.01517772488296032,-0.28137320280075073,0.6988704800605774;0.11868836730718613,0.0014448792207986116,-0.0964590460062027,0.1639556735754013;-0.004258624743670225,-0.0023762397468090057,0.10697704553604126,0.00016703711298760027;-0.13436613976955414,0,0,0
;5.618917465209961;-0.13438276946544647,0.015111004933714867,-0.28079456090927124,0.6992846727371216;0.11869049817323685,0.0014508094172924757,-0.09656751900911331,0.16391447186470032;-0.004262667614966631,-0.0023803692311048508,0.10677151381969452,0.00016701380081940442;-0.13438276946544647,0,0,0
;5.575572490692139;-0.1343994438648224,0.015044481493532658,-0.28021419048309326,0.6996994018554688;0.11869238317012787,0.0014567722100764513,-0.0966758280992508,0.16387316584587097;-0.004266717936843634,-0.0023845096584409475,0.10656595230102539,0.0001669904449954629;-0.1343994438648224,0,0,0
;5.532169342041016;-0.13441617786884308,0.01497814804315567,-0.27963200211524963,0.7001141309738159;0.1186939999461174,0.0014627670170739293,-0.09678412973880768,0.163831889629364;-0.004270772449672222,-0.002388660330325365,0.10636033862829208,0.00016696711827535182;-0.13441617786884308,0,0,0
;5.488708972930908;-0.13443295657634735,0.014912004582583904,-0.27904796600341797,0.7005292177200317;0.11869539320468903,0.001468793023377657,-0.09689244627952576,0.16379055380821228;-0.004274837672710419,-0.002392822178080678,0.10615469515323639,0.0001669437624514103;-0.13443295657634735,0,0,0
;5.4451904296875;-0.1344498246908188,0.01484605111181736,-0.27846214175224304,0.7009444236755371;0.11869648098945618,0.001474852324463427,-0.09700027853250504,0.16374918818473816;-0.004278908483684063,-0.002396994037553668,0.1059490218758583,0.00016692040662746876;-0.1344498246908188,0,0,0
;5.401613235473633;-0.1344667226076126,0.014780286699533463,-0.2778744101524353,0.701359748840332;0.11869734525680542,0.0014809451531618834,-0.09710794687271118,0.16370777785778046;-0.0042829872108995914,-0.00240117684006691,0.10574328154325485,0.00016689706535544246;-0.1344667226076126,0,0,0
;5.357977867126465;-0.1344837099313736,0.014714716002345085,-0.27728477120399475,0.7017755508422852;0.11869795620441437,0.0014870697632431984,-0.09721560031175613,0.1636662483215332;-0.0042870743200182915,-0.0024053703527897596,0.1055375188589096,0.0001668736949795857;-0.1344837099313736,0,0,0
;5.314283847808838;-0.13450074195861816,0.014649324119091034,-0.27669352293014526,0.7021915912628174;0.11869830638170242,0.001493228366598487,-0.09732304513454437,0.16362474858760834;-0.004291168879717588,-0.002409575507044792,0.10533171892166138,0.0001668503537075594;-0.13450074195861816,0,0,0
;5.270530700683594;-0.1345178484916687,0.014584128744900227,-0.27610015869140625,0.7026076912879944;0.11869838088750839,0.0014994200319051743,-0.09743070602416992,0.1635831743478775;-0.004295269958674908,-0.002413789974525571,0.10512585937976837,0.00016682696877978742;-0.1345178484916687,0,0,0
;5.226718902587891;-0.1345350295305252,0.014519118703901768,-0.27550509572029114,0.70302414894104;0.11869819462299347,0.0015056467382237315,-0.09753837436437607,0.16354146599769592;-0.004299381747841835,-0.002418017014861107,0.10491998493671417,0.0001668036129558459;-0.1345350295305252,0,0,0
;5.182847023010254;-0.1345522552728653,0.014454297721385956,-0.27490803599357605,0.70344078540802;0.11869772523641586,0.0015119063900783658,-0.09764549881219864,0.1634998470544815;-0.004303497262299061,-0.0024222538340836763,0.10471407324075699,0.00016678025713190436;-0.1345522552728653,0,0,0
;5.138916492462158;-0.13456955552101135,0.014389663934707642,-0.27430909872055054,0.7038576602935791;0.11869701743125916,0.0015181999187916517,-0.09775248914957047,0.16345815360546112;-0.004307623486965895,-0.002426502062007785,0.10450810194015503,0.00016675687220413238;-0.13456955552101135,0,0,0
;5.094925403594971;-0.13458691537380219,0.0143252182751894,-0.2737082839012146,0.7042747735977173;0.11869603395462036,0.0015245280228555202,-0.09785953164100647,0.16341638565063477;-0.004311756230890751,-0.0024307616986334324,0.10430209338665009,0.00016673350182827562;-0.13458691537380219,0,0,0
;5.05087423324585;-0.1346043348312378,0.014260958880186081,-0.2731055021286011,0.7046921253204346;0.11869478970766068,0.0015308915171772242,-0.09796635061502457,0.16337460279464722;-0.004315899219363928,-0.002435032045468688,0.10409606993198395,0.00016671011690050364;-0.1346043348312378,0,0,0
;5.006763935089111;-0.13462182879447937,0.014196887612342834,-0.27250078320503235,0.7051098346710205;0.11869329959154129,0.0015372891211882234,-0.09807280451059341,0.16333279013633728;-0.004320046864449978,-0.0024393131025135517,0.10388999432325363,0.00016668673197273165;-0.13462182879447937,0,0,0
;4.962592601776123;-0.13463938236236572,0.01413300633430481,-0.2718941867351532,0.7055277824401855;0.11869155615568161,0.0015437225811183453,-0.09817958623170853,0.16329091787338257;-0.004324204754084349,-0.0024436060339212418,0.10368388146162033,0.0001666633615968749;-0.13463938236236572,0,0,0
;4.918361186981201;-0.13465699553489685,0.01406930573284626,-0.2712855637073517,0.7059457898139954;0.11868951469659805,0.0015501927118748426,-0.0982857272028923,0.1632489264011383;-0.004328366834670305,-0.0024479099083691835,0.10347773134708405,0.00016663996211718768;-0.13465699553489685,0,0,0
;4.874068737030029;-0.13467468321323395,0.014005793258547783,-0.27067500352859497,0.706364095211029;0.1186872124671936,0.0015566959045827389,-0.09839239716529846,0.16320694983005524;-0.004332541488111019,-0.0024522249586880207,0.10327154397964478,0.0001666165771894157;-0.13467468321323395,0,0,0
;4.829715251922607;-0.13469244539737701,0.013942466117441654,-0.27006247639656067,0.7067826390266418;0.11868461966514587,0.0015632371651008725,-0.09849821776151657,0.1631649136543274;-0.004336720332503319,-0.0024565516505390406,0.10306531935930252,0.0001665931922616437;-0.13469244539737701,0,0,0
;4.7853007316589355;-0.13471025228500366,0.013879325240850449,-0.26944780349731445,0.7072014212608337;0.11868177354335785,0.0015698130009695888,-0.09860441088676453,0.16312281787395477;-0.0043409098871052265,-0.002460888819769025,0.10285907238721848,0.00016656976367812604;-0.13471025228500366,0,0,0
;4.740824222564697;-0.13472814857959747,0.013816369697451591,-0.268831342458725,0.7076205015182495;0.11867861449718475,0.0015764263225719333,-0.0987105742096901,0.16308072209358215;-0.0043451059609651566,-0.0024652385618537664,0.10265275835990906,0.00016654637875035405;-0.13472814857959747,0,0,0
;4.696285724639893;-0.13474610447883606,0.013753599487245083,-0.26821282505989075,0.7080395817756653;0.11867523938417435,0.0015830759657546878,-0.09881605952978134,0.16303855180740356;-0.004349309019744396,-0.0024695994798094034,0.10244642198085785,0.0001665229647187516;-0.13474610447883606,0,0,0
;4.65168571472168;-0.13476410508155823,0.013691010884940624,-0.26759234070777893,0.7084589600563049;0.11867158859968185,0.0015897625125944614,-0.0989217534661293,0.162996307015419;-0.004353521857410669,-0.0024739722721278667,0.10224006325006485,0.0001664995652390644;-0.13476410508155823,0,0,0
;4.607022762298584;-0.13478220999240875,0.013628611341118813,-0.2669697105884552,0.708878755569458;0.11866763234138489,0.0015964872436597943,-0.09902722388505936,0.16295403242111206;-0.004357744008302689,-0.0024783562403172255,0.10203365981578827,0.00016647615120746195;-0.13478220999240875,0,0,0
;4.562297821044922;-0.13480037450790405,0.013566396199166775,-0.2663450539112091,0.7092987895011902;0.11866343766450882,0.0016032485291361809,-0.09913244843482971,0.16291172802448273;-0.004361971281468868,-0.002482751151546836,0.1018272191286087,0.0001664527371758595;-0.13480037450790405,0,0,0
;4.517509460449219;-0.13481859862804413,0.013504363596439362,-0.26571834087371826,0.7097190022468567;0.11865898221731186,0.001610049046576023,-0.09923797845840454,0.1628693789243698;-0.0043662069365382195,-0.0024871574714779854,0.10162074118852615,0.00016642932314425707;-0.13481859862804413,0,0,0
;4.472658634185791;-0.13483688235282898,0.013442511670291424,-0.2650895416736603,0.7101393342018127;0.11865423619747162,0.0016168862348422408,-0.09934263676404953,0.16282695531845093;-0.004370453767478466,-0.002491576364263892,0.10141422599554062,0.00016640588000882417;-0.13483688235282898,0,0,0
;4.4277448654174805;-0.134855255484581,0.013380848802626133,-0.2644587457180023,0.7105599641799927;0.11864922940731049,0.0016237626550719142,-0.09944809228181839,0.16278444230556488;-0.004374707117676735,-0.002496007364243269,0.1012076810002327,0.00016638246597722173;-0.134855255484581,0,0,0
;4.382767677307129;-0.1348736584186554,0.013319367542862892,-0.2638256847858429,0.7109807729721069;0.11864392459392548,0.0016306766774505377,-0.09955253452062607,0.16274197399616241;-0.004378966987133026,-0.0025004493072628975,0.10100109130144119,0.00016635903739370406;-0.1348736584186554,0,0,0
;4.337727069854736;-0.13489215075969696,0.013258066959679127,-0.26319053769111633,0.7114019989967346;0.11863831430673599,0.0016376294661313295,-0.09965722262859344,0.1626993864774704;-0.004383240360766649,-0.002504903357475996,0.1007944718003273,0.00016633555060252547;-0.13489215075969696,0,0,0
;4.292623043060303;-0.1349107027053833,0.013196948915719986,-0.26255330443382263,0.7118232250213623;0.11863245815038681,0.0016446212539449334,-0.09976138174533844,0.1626567840576172;-0.004387517925351858,-0.0025093690492212772,0.10058782249689102,0.00016631210746709257;-0.1349107027053833,0,0,0
;4.247454643249512;-0.1349293440580368,0.013136014342308044,-0.26191404461860657,0.7122448086738586;0.11862630397081375,0.001651654252782464,-0.09986607730388641,0.16261407732963562;-0.004391802009195089,-0.0025138475466519594,0.10038115084171295,0.00016628863522782922;-0.1349293440580368,0,0,0
;4.202220916748047;-0.13494804501533508,0.013075263239443302,-0.2612725496292114,0.7126667499542236;0.1186198815703392,0.0016587248537689447,-0.09997031092643738,0.16257135570049286;-0.0043960982002317905,-0.0025183369871228933,0.1001744195818901,0.0001662651775404811;-0.13494804501533508,0,0,0
;4.156923294067383;-0.13496680557727814,0.01301469374448061,-0.26062893867492676,0.7130887508392334;0.11861316859722137,0.001665838179178536,-0.10007397085428238,0.16252858936786652;-0.004400401376187801,-0.0025228385347872972,0.09996766597032547,0.0001662416907493025;-0.13496680557727814,0,0,0
;4.111560821533203;-0.13498568534851074,0.012954305857419968,-0.2599833011627197,0.7135111093521118;0.11860623210668564,0.0016729905037209392,-0.100178062915802,0.1624857783317566;-0.004404714331030846,-0.0025273531209677458,0.09976087510585785,0.00016621821851003915;-0.13498568534851074,0,0,0
;4.06613302230835;-0.13500459492206573,0.012894099578261375,-0.25933536887168884,0.713933527469635;0.11859898269176483,0.0016801828751340508,-0.10028191655874252,0.1624429076910019;-0.0044090342707931995,-0.002531878650188446,0.09955405443906784,0.00016619473171886057;-0.13500459492206573,0,0,0
;4.020639896392822;-0.1350235790014267,0.012834074907004833,-0.25868526101112366,0.7143562436103821;0.11859143525362015,0.0016874170396476984,-0.10038580000400543,0.16240012645721436;-0.0044133635237813,-0.0025364167522639036,0.09934720396995544,0.00016617127403151244;-0.1350235790014267,0,0,0
;3.975081205368042;-0.13504265248775482,0.012774229981005192,-0.2580328583717346,0.7147791981697083;0.11858363449573517,0.0016946905525401235,-0.10048923641443253,0.16235700249671936;-0.004417699761688709,-0.002540967194363475,0.09914033114910126,0.00016614778724033386;-0.13504265248775482,0,0,0
;3.9294567108154297;-0.13506178557872772,0.012714565731585026,-0.25737836956977844,0.7152022123336792;0.1185755580663681,0.0017020076047629118,-0.10059233754873276,0.16231399774551392;-0.004422045778483152,-0.0025455302093178034,0.0989333838224411,0.00016612430044915527;-0.13506178557872772,0,0,0
;3.8837661743164062;-0.1350809931755066,0.012655085884034634,-0.2567215859889984,0.7156257033348083;0.11856715381145477,0.0017093656351789832,-0.10069577395915985,0.16227105259895325;-0.004426401574164629,-0.002550104632973671,0.09872642904520035,0.0001661008136579767;-0.1350809931755066,0,0,0
;3.8380091190338135;-0.13510027527809143,0.01259578112512827,-0.25606274604797363,0.7160492539405823;0.11855847388505936,0.0017167652258649468,-0.1007986068725586,0.16222792863845825;-0.004430762957781553,-0.0025546925608068705,0.0985194519162178,0.00016607731231488287;-0.13510027527809143,0,0,0
;3.7921853065490723;-0.13511963188648224,0.01253665890544653,-0.25540152192115784,0.7164731025695801;0.11854954063892365,0.001724208821542561,-0.10090183466672897,0.1621846705675125;-0.004435134120285511,-0.0025592923630028963,0.09831243008375168,0.0001660537818679586;-0.13511963188648224,0,0,0
;3.7462949752807617;-0.13513904809951782,0.01247771643102169,-0.25473806262016296,0.7168972492218018;0.11854029446840286,0.0017316945595666766,-0.10100428760051727,0.16214145720005035;-0.004439516458660364,-0.002563904970884323,0.09810539335012436,0.00016603025142103434;-0.13513904809951782,0,0,0
;3.7003374099731445;-0.135158509016037,0.012418952770531178,-0.25407227873802185,0.7173214554786682;0.1185307502746582,0.0017392223235219717,-0.10110685229301453,0.162098228931427;-0.0044439081102609634,-0.002568528987467289,0.09789830446243286,0.0001660067355260253;-0.135158509016037,0,0,0
;3.6543123722076416;-0.1351780742406845,0.012360370717942715,-0.2534043490886688,0.7177459597587585;0.11852092295885086,0.0017467952566221356,-0.10120910406112671,0.16205495595932007;-0.004448304418474436,-0.0025731667410582304,0.09769120812416077,0.0001659831905271858;-0.1351780742406845,0,0,0
;3.608219623565674;-0.135197713971138,0.012301969341933727,-0.2527342736721039,0.7181706428527832;0.11851081252098083,0.0017544107977300882,-0.10131171345710754,0.1620115488767624;-0.0044527119025588036,-0.00257781776599586,0.0974840447306633,0.00016595967463217676;-0.135197713971138,0,0,0
;3.562059164047241;-0.13521744310855865,0.012243743054568768,-0.2520616948604584,0.7185956835746765;0.11850038915872574,0.001762071973644197,-0.10141405463218689,0.16196805238723755;-0.0044571286998689175,-0.002582480665296316,0.09727687388658524,0.00016593611508142203;-0.13521744310855865,0,0,0
