voltage;ICaL,ICaNa,IpCa,ICab;ICaK,IKs,IKr,IK1;IKb,INaK,INab,INa;INaCa,Ito,INalate,NA,NA
;10.48044490814209;-0.45580828189849854,-0.05576483532786369,0.0002057930250884965,-0.0019460049225017428;0.026334963738918304,0.15242324769496918,0.5220489501953125,0.0011871189344674349;0.13131146132946014,0.13256533443927765,-0.003807996865361929,-0.08424516022205353;-0.15949499607086182,0.0007812384865246713,-0.08424516022205353,0.20579080283641815
;10.464004516601562;-0.45574951171875,-0.05573999509215355,0.00020575565577019006,-0.0019473617430776358;0.02630564756691456,0.15242049098014832,0.5221815705299377,0.0011889765737578273;0.13122427463531494,0.13255274295806885,-0.0038094462361186743,-0.08423574268817902;-0.15955114364624023,0.0007799125742167234,-0.08423574268817902,0.20582625269889832
;10.447561264038086;-0.45569074153900146,-0.055715154856443405,0.00020571828645188361,-0.0019487193785607815;0.0262763611972332,0.15241771936416626,0.522314190864563,0.00119083805475384;0.13113710284233093,0.13254015147686005,-0.003810896771028638,-0.0842263475060463;-0.15960858762264252,0.0007785927155055106,-0.0842263475060463,0.20586027204990387
;10.43111515045166;-0.45563191175460815,-0.05569031834602356,0.00020568094623740762,-0.0019500781781971455;0.026247099041938782,0.152414932847023,0.5224467515945435,0.0011927024461328983;0.13104993104934692,0.13252753019332886,-0.003812347538769245,-0.08421695232391357;-0.1596650779247284,0.00077727873576805,-0.08421695232391357,0.20589525997638702
;10.414666175842285;-0.45557308197021484,-0.05566549301147461,0.00020564360602293164,-0.001951437909156084;0.026217862963676453,0.1524120420217514,0.5225793719291687,0.0011945710284635425;0.1309628039598465,0.13251489400863647,-0.0038137987721711397,-0.08420755714178085;-0.15972189605236053,0.0007759708678349853,-0.08420755714178085,0.2059299200773239
;10.398214340209961;-0.4555138647556305,-0.05564062297344208,0.00020560628036037087,-0.001952798687852919;0.026188641786575317,0.152409166097641,0.5227118730545044,0.0011964418226853013;0.13087566196918488,0.13250236213207245,-0.0038152507040649652,-0.08419814705848694;-0.15977813303470612,0.0007746688206680119,-0.08419814705848694,0.20596566796302795
;10.381759643554688;-0.4554542899131775,-0.055615734308958054,0.00020556894014589489,-0.001954160165041685;0.02615942992269993,0.1524062156677246,0.5228444337844849,0.0011983155272901058;0.13078853487968445,0.13248972594738007,-0.0038167035672813654,-0.08418875932693481;-0.15983474254608154,0.0007733725942671299,-0.08418875932693481,0.2060011774301529
;10.365302085876465;-0.4553946852684021,-0.055590856820344925,0.00020553164358716458,-0.0019555222243070602;0.026130249723792076,0.15240325033664703,0.5229770541191101,0.0012001936556771398;0.1307014524936676,0.13247711956501007,-0.003818156663328409,-0.0841793417930603;-0.15989206731319427,0.0007720825378783047,-0.0841793417930603,0.20603631436824799
;10.348841667175293;-0.4553350508213043,-0.055565960705280304,0.0002054943615803495,-0.0019568856805562973;0.026101086288690567,0.15240025520324707,0.5231096148490906,0.001202073530294001;0.13061435520648956,0.13246451318264008,-0.0038196092937141657,-0.08416996151208878;-0.15994808077812195,0.0007707980694249272,-0.08416996151208878,0.20607270300388336
;10.332378387451172;-0.4552752673625946,-0.055541083216667175,0.00020545707957353443,-0.0019582498352974653;0.026071956381201744,0.15239723026752472,0.5232422947883606,0.0012039581779390574;0.13052727282047272,0.13245192170143127,-0.0038210635539144278,-0.08416055142879486;-0.16000477969646454,0.000769519479945302,-0.08416055142879486,0.20610857009887695
;10.315912246704102;-0.45521557331085205,-0.05551620572805405,0.00020541978301480412,-0.0019596153870224953;0.02604285068809986,0.1523941606283188,0.5233747959136963,0.0012058442225679755;0.13044019043445587,0.1324392855167389,-0.003822518279775977,-0.08415114134550095;-0.1600615680217743,0.0007682468858547509,-0.08415114134550095,0.20614419877529144
;10.299443244934082;-0.45515578985214233,-0.055491331964731216,0.00020538251555990428,-0.0019609818700701;0.026013769209384918,0.15239107608795166,0.5235073566436768,0.001207735505886376;0.1303531527519226,0.1324266493320465,-0.00382397323846817,-0.08414174616336823;-0.16011857986450195,0.0007669801125302911,-0.08414174616336823,0.206179678440094
;10.282971382141113;-0.4550955593585968,-0.0554664246737957,0.00020534530631266534,-0.001962348585948348;0.02598470449447632,0.15238794684410095,0.5236398577690125,0.0012096288846805692;0.13026610016822815,0.13241413235664368,-0.0038254293613135815,-0.08413233608007431;-0.16017478704452515,0.0007657192763872445,-0.08413233608007431,0.20621660351753235
;10.266496658325195;-0.4550350308418274,-0.055441487580537796,0.00020530805340968072,-0.001963716931641102;0.025955649092793465,0.15238481760025024,0.5237724184989929,0.001211525872349739;0.13017909228801727,0.1324014812707901,-0.003826885251328349,-0.08412294834852219;-0.16023139655590057,0.0007644640863873065,-0.08412294834852219,0.20625333487987518
;10.250018119812012;-0.45497456192970276,-0.05541656166315079,0.0002052708005066961,-0.0019650859758257866;0.02592662163078785,0.15238167345523834,0.5239050984382629,0.0012134265853092074;0.130092054605484,0.13238881528377533,-0.0038283420726656914,-0.08411355316638947;-0.16028685867786407,0.0007632148335687816,-0.08411355316638947,0.20629119873046875
;10.233537673950195;-0.4549138844013214,-0.055391646921634674,0.0002052336058113724,-0.001966455951333046;0.025897620245814323,0.15237845480442047,0.5240375995635986,0.0012153302086517215;0.13000506162643433,0.13237623870372772,-0.003829800523817539,-0.08410415053367615;-0.16034327447414398,0.0007619711686857045,-0.08410415053367615,0.20632831752300262
;10.217053413391113;-0.45485326647758484,-0.055366694927215576,0.00020519639656413347,-0.0019678270909935236;0.02586863934993744,0.1523752063512802,0.5241702795028687,0.0012172366259619594;0.12991808354854584,0.13236354291439056,-0.003831256879493594,-0.08409476280212402;-0.16040027141571045,0.0007607337320223451,-0.08409476280212402,0.20636488497257233
;10.200566291809082;-0.4547925293445587,-0.055341776460409164,0.00020515920186880976,-0.001969198929145932;0.025839686393737793,0.15237192809581757,0.5243027806282043,0.0012191461864858866;0.12983110547065735,0.13235096633434296,-0.0038327155634760857,-0.08408534526824951;-0.16045626997947693,0.0007595017668791115,-0.08408534526824951,0.20640245079994202
;10.184076309204102;-0.4547317624092102,-0.055316876620054245,0.00020512199262157083,-0.001970571931451559;0.025810768827795982,0.15236863493919373,0.5244354605674744,0.0012210601707920432;0.12974412739276886,0.13233835995197296,-0.0038341758772730827,-0.08407595008611679;-0.16051292419433594,0.0007582753314636648,-0.08407595008611679,0.2064395248889923
;10.167582511901855;-0.4546709358692169,-0.05529196560382843,0.0002050848415819928,-0.001971945632249117;0.025781873613595963,0.1523652970790863,0.5245679616928101,0.0012229770654812455;0.12965717911720276,0.13232576847076416,-0.003835635492578149,-0.08406656980514526;-0.16056878864765167,0.000757054949644953,-0.08406656980514526,0.20647740364074707
;10.151086807250977;-0.45460933446884155,-0.055266957730054855,0.00020504767599049956,-0.0019733207300305367;0.0257529579102993,0.1523618996143341,0.5247005224227905,0.0012248976854607463;0.12957023084163666,0.13231314718723297,-0.0038370955735445023,-0.08405715227127075;-0.16062502562999725,0.0007558400393463671,-0.08405715227127075,0.20651564002037048
;10.134587287902832;-0.4545477330684662,-0.05524197965860367,0.00020501053950283676,-0.0019746965263038874;0.025724079459905624,0.1523585021495819,0.5248331427574158,0.00122682040091604;0.12948332726955414,0.132300466299057,-0.0038385563530027866,-0.08404776453971863;-0.1606808751821518,0.0007546307751908898,-0.08404776453971863,0.2065543234348297
;10.118084907531738;-0.45448601245880127,-0.05521700158715248,0.00020497337391134351,-0.001976073021069169;0.025695227086544037,0.15235507488250732,0.5249656438827515,0.0012287470744922757;0.12939640879631042,0.1322879195213318,-0.0038400187622755766,-0.08403836935758591;-0.16073739528656006,0.0007534273318015039,-0.08403836935758591,0.20659247040748596
;10.101578712463379;-0.4544241428375244,-0.05519198998808861,0.00020493625197559595,-0.001977450679987669;0.025666389614343643,0.15235160291194916,0.5250982046127319,0.0012306773569434881;0.1293095052242279,0.13227525353431702,-0.0038414793089032173,-0.08402897417545319;-0.16079384088516235,0.0007522297091782093,-0.08402897417545319,0.20663096010684967
;10.08506965637207;-0.4543623924255371,-0.05516701936721802,0.0002048991300398484,-0.0019788292702287436;0.025637583807110786,0.1523481160402298,0.5252307653427124,0.0012326114811003208;0.12922261655330658,0.13226263225078583,-0.0038429421838372946,-0.08401959389448166;-0.1608496755361557,0.0007510373834520578,-0.08401959389448166,0.20666983723640442
;10.068557739257812;-0.45430058240890503,-0.055142033845186234,0.00020486202265601605,-0.0019802087917923927;0.025608805939555168,0.15234456956386566,0.5253633856773376,0.0012345485156401992;0.12913574278354645,0.13224999606609344,-0.003844404825940728,-0.08401017636060715;-0.16090591251850128,0.0007498509366996586,-0.08401017636060715,0.20670834183692932
;10.052042961120605;-0.4542387127876282,-0.05511707812547684,0.00020482491527218372,-0.0019815899431705475;0.025580061599612236,0.15234102308750153,0.5254958868026733,0.001236488576978445;0.12904886901378632,0.13223737478256226,-0.0038458695635199547,-0.08400079607963562;-0.16096195578575134,0.0007486700196750462,-0.08400079607963562,0.20674720406532288
;10.035524368286133;-0.4541761577129364,-0.055092036724090576,0.0002047878224402666,-0.0019829715602099895;0.02555130049586296,0.1523374617099762,0.5256285071372986,0.0012384323636069894;0.12896202504634857,0.13222476840019226,-0.003847333835437894,-0.08399141579866409;-0.16101795434951782,0.0007474947487935424,-0.08399141579866409,0.20678693056106567
;10.019002914428711;-0.4541134834289551,-0.05506699159741402,0.00020475074416026473,-0.0019843541085720062;0.025522565469145775,0.1523338258266449,0.5257610082626343,0.0012403791770339012;0.12887518107891083,0.1322121024131775,-0.0038487983401864767,-0.08398202061653137;-0.16107365489006042,0.0007463252986781299,-0.08398202061653137,0.20682688057422638
;10.002477645874023;-0.4540507197380066,-0.055041953921318054,0.00020471368043217808,-0.0019857375882565975;0.025493860244750977,0.1523301899433136,0.5258936285972595,0.0012423289008438587;0.12878835201263428,0.1321994811296463,-0.0038502642419189215,-0.08397261798381805;-0.1611294001340866,0.0007451611454598606,-0.08397261798381805,0.2068670094013214
;9.985949516296387;-0.45398804545402527,-0.05501693859696388,0.00020467663125600666,-0.001987122232094407;0.025465181097388268,0.15232647955417633,0.5260262489318848,0.001244283514097333;0.12870153784751892,0.13218684494495392,-0.003851730842143297,-0.08396321535110474;-0.1611856371164322,0.0007440025801770389,-0.08396321535110474,0.20690657198429108
;9.969417572021484;-0.45392516255378723,-0.054991889744997025,0.00020463956752792,-0.0019885078072547913;0.0254365187138319,0.15232278406620026,0.5261588096618652,0.0012462406884878874;0.12861470878124237,0.13217423856258392,-0.0038531969767063856,-0.0839538425207138;-0.16124185919761658,0.0007428496028296649,-0.0839538425207138,0.20694635808467865
;9.95288372039795;-0.4538622498512268,-0.054966844618320465,0.00020460256200749427,-0.0019898947793990374;0.025407884269952774,0.1523190438747406,0.5262913703918457,0.0012482010060921311;0.1285279393196106,0.13216157257556915,-0.0038546640425920486,-0.08394443243741989;-0.1612968146800995,0.0007417022134177387,-0.08394443243741989,0.2069874256849289
;9.936346054077148;-0.45379918813705444,-0.054941821843385696,0.00020456551283132285,-0.001991281984373927;0.025379277765750885,0.15231527388095856,0.5264238119125366,0.0012501653982326388;0.12844115495681763,0.13214890658855438,-0.00385613227263093,-0.08393505960702896;-0.16135245561599731,0.0007405602955259383,-0.08393505960702896,0.20702780783176422
;9.919804573059082;-0.45373567938804626,-0.05491672083735466,0.00020452849275898188,-0.001992670353502035;0.025350671261548996,0.15231144428253174,0.5265563726425171,0.0012521327007561922;0.12835438549518585,0.1321362555027008,-0.0038575995713472366,-0.08392567187547684;-0.16140833497047424,0.0007394239073619246,-0.08392567187547684,0.2070685476064682
;9.903260231018066;-0.4536720812320709,-0.05489165335893631,0.00020449147268664092,-0.001994060119614005;0.025322092697024345,0.15230759978294373,0.5266889333724976,0.001254103728570044;0.12826763093471527,0.1321236938238144,-0.003859069896861911,-0.08391627669334412;-0.1614646464586258,0.0007382930489256978,-0.08391627669334412,0.2071090042591095
;9.886712074279785;-0.45360830426216125,-0.05486654117703438,0.0002044544817181304,-0.0019954508170485497;0.02529352530837059,0.15230371057987213,0.5268213748931885,0.001256078714504838;0.12818089127540588,0.13211098313331604,-0.003860539523884654,-0.08390690386295319;-0.16152027249336243,0.000737167545594275,-0.08390690386295319,0.20715020596981049
;9.870161056518555;-0.45354437828063965,-0.054841432720422745,0.0002044174907496199,-0.001996842445805669;0.025264982134103775,0.15229980647563934,0.526953935623169,0.0012580567272379994;0.1280941516160965,0.13209839165210724,-0.0038620091509073973,-0.08389751613140106;-0.1615760177373886,0.0007360476301982999,-0.08389751613140106,0.2071915566921234
;9.853606224060059;-0.4534803032875061,-0.05481632798910141,0.00020438051433302462,-0.0019982345402240753;0.0252364631742239,0.15229588747024536,0.5270864963531494,0.0012600378831848502;0.1280074417591095,0.13208569586277008,-0.0038634799420833588,-0.08388811349868774;-0.16163159906864166,0.0007349331863224506,-0.08388811349868774,0.20723332464694977
;9.837048530578613;-0.4534161686897278,-0.054791226983070374,0.00020434353791642934,-0.0019996280316263437;0.025207968428730965,0.1522919237613678,0.5272190570831299,0.0012620225315913558;0.1279207319021225,0.13207310438156128,-0.003864950966089964,-0.08387875556945801;-0.16168707609176636,0.0007338240975514054,-0.08387875556945801,0.20727521181106567
;9.820487022399902;-0.4533521234989166,-0.05476614087820053,0.00020430659060366452,-0.0020010224543511868;0.025179507210850716,0.15228794515132904,0.5273515582084656,0.0012640113709494472;0.1278340369462967,0.1320604383945465,-0.0038664236199110746,-0.08386936783790588;-0.16174301505088806,0.0007327205967158079,-0.08386936783790588,0.20731641352176666
;9.803922653198242;-0.4532879590988159,-0.05474104732275009,0.0002042696432908997,-0.0020024182740598917;0.025151068344712257,0.1522839069366455,0.527484118938446,0.0012660031206905842;0.12774735689163208,0.13204781711101532,-0.0038678962737321854,-0.08385995775461197;-0.16179817914962769,0.0007316223927773535,-0.08385995775461197,0.207358717918396
;9.787354469299316;-0.45322296023368835,-0.054715875536203384,0.00020423272508196533,-0.002003814559429884;0.025122616440057755,0.1522798389196396,0.5276166200637817,0.0012679989449679852;0.12766069173812866,0.13203513622283936,-0.003869369626045227,-0.08385059237480164;-0.16185298562049866,0.0007305297185666859,-0.08385059237480164,0.2074020653963089
;9.770783424377441;-0.4531579911708832,-0.05469069629907608,0.00020419579232111573,-0.002005212241783738;0.025094185024499893,0.1522757112979889,0.5277490615844727,0.00126999756321311;0.12757402658462524,0.13202251493930817,-0.0038708429783582687,-0.08384119719266891;-0.1619086116552353,0.0007294421666301787,-0.08384119719266891,0.20744460821151733
;9.754207611083984;-0.4530929923057556,-0.05466552823781967,0.0002041588886640966,-0.002006610855460167;0.02506578527390957,0.1522715985774994,0.5278816819190979,0.0012720003724098206;0.12748736143112183,0.132009819149971,-0.0038723174948245287,-0.08383182436227798;-0.16196420788764954,0.0007283600280061364,-0.08383182436227798,0.2074872851371765
;9.737628936767578;-0.45302778482437134,-0.05464036762714386,0.00020412198500707746,-0.002008009934797883;0.025037407875061035,0.1522674709558487,0.5280141234397888,0.001274005975574255;0.1274007111787796,0.13199718296527863,-0.0038737927097827196,-0.08382245898246765;-0.16201944649219513,0.0007272834191098809,-0.08382245898246765,0.2075304538011551
;9.721047401428223;-0.45296263694763184,-0.054615192115306854,0.00020408509590197355,-0.0020094108767807484;0.025009052827954292,0.15226328372955322,0.5281466841697693,0.001276016584597528;0.12731410562992096,0.13198450207710266,-0.003875267691910267,-0.08381307125091553;-0.16207480430603027,0.0007262121071107686,-0.08381307125091553,0.2075735479593277
;9.704462051391602;-0.45289748907089233,-0.05459003150463104,0.00020404820679686964,-0.0020108127500861883;0.024980729445815086,0.15225909650325775,0.5282793045043945,0.0012780294055119157;0.12722747027873993,0.13197189569473267,-0.0038767443038523197,-0.0838036835193634;-0.16213099658489227,0.0007251460920087993,-0.0838036835193634,0.2076159119606018
;9.687872886657715;-0.45283201336860657,-0.054564863443374634,0.0002040113613475114,-0.002012214856222272;0.024952424690127373,0.1522548645734787,0.5284118056297302,0.0012800461845472455;0.12714087963104248,0.1319592446088791,-0.003878221148625016,-0.08379431813955307;-0.1621856540441513,0.0007240856648422778,-0.08379431813955307,0.20766004920005798
;9.671279907226562;-0.4527662396430969,-0.05453965812921524,0.00020397451589815319,-0.002013618592172861;0.024924125522375107,0.15225057303905487,0.5285443663597107,0.0012820659903809428;0.12705430388450623,0.13194657862186432,-0.0038796982262283564,-0.08378493040800095;-0.16224057972431183,0.0007230302435345948,-0.08378493040800095,0.20770423114299774
;9.654684066772461;-0.4527001976966858,-0.054514411836862564,0.00020393765589687973,-0.002015023259446025;0.024895837530493736,0.15224625170230865,0.5286768674850464,0.0012840906856581569;0.12696771323680878,0.13193394243717194,-0.003881175769492984,-0.08377555012702942;-0.16229590773582458,0.0007219801191240549,-0.08377555012702942,0.20774835348129272
;9.638084411621094;-0.4526337683200836,-0.05448919162154198,0.00020390083955135196,-0.0020164286252111197;0.024867575615644455,0.15224185585975647,0.5288094282150269,0.0012861175928264856;0.12688115239143372,0.13192124664783478,-0.0038826563395559788,-0.08376618474721909;-0.1623513549566269,0.0007209353498183191,-0.08376618474721909,0.20779263973236084
;9.621480941772461;-0.45256751775741577,-0.054463937878608704,0.0002038640232058242,-0.0020178353879600763;0.024839326739311218,0.1522374302148819,0.5289420485496521,0.0012881484581157565;0.12679457664489746,0.13190855085849762,-0.00388413411565125,-0.08375682681798935;-0.1624060422182083,0.00071989611024037,-0.08375682681798935,0.2078375518321991
;9.604873657226562;-0.4525010585784912,-0.05443870648741722,0.00020382722141221166,-0.0020192430820316076;0.024811115115880966,0.15223300457000732,0.5290746092796326,0.0012901832815259695;0.1267080456018448,0.13189589977264404,-0.003885615849867463,-0.08374743908643723;-0.16246189177036285,0.0007188618765212595,-0.08374743908643723,0.2078816145658493
;9.588263511657715;-0.4524345099925995,-0.054413456469774246,0.00020379041961859912,-0.00202065147459507;0.02478291653096676,0.15222851932048798,0.529207170009613,0.0012922220630571246;0.12662149965763092,0.13188321888446808,-0.00388709525577724,-0.08373808860778809;-0.16251690685749054,0.0007178327650763094,-0.08373808860778809,0.2079264372587204
;9.571649551391602;-0.45236802101135254,-0.054388225078582764,0.0002037536323769018,-0.0020220617298036814;0.024754751473665237,0.15222401916980743,0.5293396711349487,0.001294263987801969;0.12653496861457825,0.1318705528974533,-0.0038885774556547403,-0.08372870832681656;-0.16257189214229584,0.0007168089505285025,-0.08372870832681656,0.20797128975391388
;9.555031776428223;-0.4523009657859802,-0.054362937808036804,0.0002037168451352045,-0.002023472683504224;0.024726584553718567,0.1522195190191269,0.5294721722602844,0.0012963098706677556;0.12644845247268677,0.13185793161392212,-0.003890059422701597,-0.08371934294700623;-0.16262702643871307,0.0007157907239161432,-0.08371934294700623,0.20801661908626556
;9.538410186767578;-0.45223352313041687,-0.05433761328458786,0.00020368008699733764,-0.0020248841028660536;0.024698425084352493,0.15221494436264038,0.5296048521995544,0.0012983590131625533;0.12636196613311768,0.13184523582458496,-0.0038915411569178104,-0.0837099701166153;-0.1626822054386139,0.000714777153916657,-0.0837099701166153,0.20806248486042023
;9.521784782409668;-0.4521660804748535,-0.054312288761138916,0.000203643343411386,-0.0020262973848730326;0.02467028796672821,0.15221038460731506,0.5297374129295349,0.0013004119973629713;0.1262754499912262,0.1318325698375702,-0.003893024753779173,-0.08370060473680496;-0.16273701190948486,0.0007137691136449575,-0.08370060473680496,0.20810861885547638
;9.505155563354492;-0.45209839940071106,-0.054286982864141464,0.00020360657072160393,-0.0020277106668800116;0.024642184376716614,0.15220576524734497,0.5298698544502258,0.0013024683576077223;0.1261889785528183,0.13181990385055542,-0.003894508583471179,-0.08369122445583344;-0.1627916842699051,0.0007127663702704012,-0.08369122445583344,0.20815503597259521
;9.48852252960205;-0.45203083753585815,-0.05426167696714401,0.0002035698271356523,-0.0020291260443627834;0.02461410127580166,0.1522010713815689,0.5300024747848511,0.0013045277446508408;0.1261025220155716,0.13180719316005707,-0.0038959935773164034,-0.08368188887834549;-0.16284707188606262,0.0007117685745470226,-0.08368188887834549,0.2082005888223648
;9.471885681152344;-0.4519630968570709,-0.05423634126782417,0.00020353311265353113,-0.0020305421203374863;0.024586031213402748,0.15219637751579285,0.5301350355148315,0.0013065921375527978;0.1260160505771637,0.1317945122718811,-0.0038974781055003405,-0.08367252349853516;-0.162902370095253,0.0007107761921361089,-0.08367252349853516,0.20824652910232544
;9.455245018005371;-0.4518953263759613,-0.05421101301908493,0.00020349639817140996,-0.0020319591276347637;0.024557989090681076,0.1521916687488556,0.530267596244812,0.0013086596736684442;0.1259295791387558,0.1317819058895111,-0.003898963099345565,-0.08366315066814423;-0.16295717656612396,0.0007097886991687119,-0.08366315066814423,0.2082931101322174
;9.438600540161133;-0.4518272876739502,-0.054185688495635986,0.00020345969824120402,-0.002033377066254616;0.024529973044991493,0.15218690037727356,0.5304001569747925,0.0013107310514897108;0.12584315240383148,0.13176918029785156,-0.0039004492573440075,-0.08365380018949509;-0.16301187872886658,0.000708806561306119,-0.08365380018949509,0.2083398997783661
;9.421952247619629;-0.45175862312316895,-0.05416029691696167,0.00020342299831099808,-0.0020347964018583298;0.024501943960785866,0.15218210220336914,0.530532717704773,0.001312806736677885;0.12575671076774597,0.1317565143108368,-0.0039019372779875994,-0.08364442735910416;-0.16306662559509277,0.0007078292546793818,-0.08364442735910416,0.2083873450756073
;9.40530014038086;-0.45168983936309814,-0.054134901612997055,0.00020338631293270737,-0.002036216901615262;0.02447393909096718,0.15217725932598114,0.5306652784347534,0.0013148856814950705;0.12567028403282166,0.13174377381801605,-0.0039034257642924786,-0.08363506942987442;-0.16312073171138763,0.000706857128534466,-0.08363506942987442,0.2084355503320694
;9.388644218444824;-0.45162084698677063,-0.05410948395729065,0.00020334964210633188,-0.002037637634202838;0.024445952847599983,0.15217238664627075,0.5307978391647339,0.0013169675366953015;0.12558387219905853,0.1317310631275177,-0.003904913552105427,-0.08362572640180588;-0.16317595541477203,0.0007058902992866933,-0.08362572640180588,0.20848284661769867
;9.371984481811523;-0.45155179500579834,-0.054084084928035736,0.00020331298583187163,-0.0020390597637742758;0.024417996406555176,0.15216749906539917,0.5309305787086487,0.0013190543977543712;0.1254974752664566,0.13171839714050293,-0.003906403202563524,-0.08361636847257614;-0.16323094069957733,0.0007049283012747765,-0.08361636847257614,0.20853060483932495
;9.355320930480957;-0.4514828324317932,-0.05405867099761963,0.00020327632955741137,-0.002040483523160219;0.024390054866671562,0.1521625816822052,0.5310630202293396,0.001321143819950521;0.12541109323501587,0.1317056566476822,-0.003907892387360334,-0.083607017993927;-0.16328556835651398,0.0007039716583676636,-0.083607017993927,0.20857837796211243
;9.338653564453125;-0.4514136016368866,-0.05403326824307442,0.00020323967328295112,-0.0020419079810380936;0.024362139403820038,0.15215764939785004,0.5311955809593201,0.0013232373166829348;0.12532472610473633,0.1316930055618286,-0.0039093829691410065,-0.08359766006469727;-0.16333997249603271,0.0007030199049040675,-0.08359766006469727,0.20862676203250885
;9.321982383728027;-0.45134437084198,-0.054007839411497116,0.00020320307521615177,-0.002043333603069186;0.024334248155355453,0.1521526724100113,0.5313281416893005,0.0013253354700282216;0.1252383440732956,0.13168032467365265,-0.003910873085260391,-0.08358830958604813;-0.1633952111005783,0.0007020732155069709,-0.08358830958604813,0.20867446064949036
;9.305307388305664;-0.4512748122215271,-0.05398242548108101,0.00020316644804552197,-0.00204475992359221;0.02430637739598751,0.15214765071868896,0.531460702419281,0.0013274363009259105;0.12515199184417725,0.1316676288843155,-0.003912365064024925,-0.08357895910739899;-0.16344977915287018,0.000701131415553391,-0.08357895910739899,0.20872296392917633
;9.288628578186035;-0.4512048065662384,-0.05395692214369774,0.00020312984997872263,-0.0020461876410990953;0.024278491735458374,0.15214256942272186,0.5315932035446167,0.0013295417884364724;0.1250656396150589,0.13165494799613953,-0.003913856577128172,-0.08356961607933044;-0.16350418329238892,0.0007001949707046151,-0.08356961607933044,0.2087721824645996
;9.27194595336914;-0.45113441348075867,-0.053931426256895065,0.00020309326646383852,-0.0020476162899285555;0.024250635877251625,0.15213747322559357,0.5317257642745972,0.001331650884822011;0.12497930228710175,0.1316422075033188,-0.003915350418537855,-0.0835602656006813;-0.1635587364435196,0.000699263415299356,-0.0835602656006813,0.2088216096162796
;9.255258560180664;-0.45106416940689087,-0.053905948996543884,0.0002030566829489544,-0.0020490458700805902;0.024222804233431816,0.15213234722614288,0.5318583846092224,0.0013337638229131699;0.12489296495914459,0.13162952661514282,-0.003916844259947538,-0.08355092257261276;-0.16361358761787415,0.0006983367493376136,-0.08355092257261276,0.20887060463428497
;9.238568305969238;-0.45099374651908875,-0.05388042703270912,0.00020302012853790075,-0.0020504770800471306;0.024194983765482903,0.152127206325531,0.5319909453392029,0.0013358803698793054;0.12480665743350983,0.13161681592464447,-0.003918337635695934,-0.08354157209396362;-0.16366787254810333,0.0006974152056500316,-0.08354157209396362,0.2089204043149948
;9.22187328338623;-0.45092329382896423,-0.05385494604706764,0.00020298355957493186,-0.0020519092213362455;0.024167196825146675,0.15212200582027435,0.5321235060691833,0.0013380000600591302;0.12472036480903625,0.13160407543182373,-0.003919834271073341,-0.08353224396705627;-0.16372273862361908,0.0006964986678212881,-0.08353224396705627,0.20896963775157928
;9.20517349243164;-0.4508526027202606,-0.05382943153381348,0.00020294699061196297,-0.0020533420611172915;0.02413942851126194,0.1521168053150177,0.532256007194519,0.0013401246396824718;0.12463407218456268,0.13159142434597015,-0.003921328578144312,-0.08352289348840714;-0.1637767106294632,0.0006955870776437223,-0.08352289348840714,0.20902007818222046
;9.188469886779785;-0.45078176259994507,-0.05380392074584961,0.00020291046530473977,-0.0020547760650515556;0.024111682549118996,0.15211154520511627,0.5323886871337891,0.0013422524789348245;0.12454777210950851,0.13157868385314941,-0.003922824747860432,-0.08351355791091919;-0.16383129358291626,0.0006946803769096732,-0.08351355791091919,0.20907005667686462
;9.171762466430664;-0.45071059465408325,-0.05377838388085365,0.00020287392544560134,-0.0020562114659696817;0.02408393658697605,0.15210625529289246,0.5325211882591248,0.0013443843927234411;0.12446149438619614,0.13156603276729584,-0.003924322780221701,-0.08350422233343124;-0.16388565301895142,0.0006937786238268018,-0.08350422233343124,0.20912045240402222
;9.155051231384277;-0.45063894987106323,-0.05375278368592262,0.00020283741469029337,-0.002057647565379739;0.024056196212768555,0.15210093557834625,0.5326537489891052,0.0013465199153870344;0.12437523901462555,0.1315532922744751,-0.003925819881260395,-0.08349490165710449;-0.1639399528503418,0.0006928817019797862,-0.08349490165710449,0.2091716229915619
;9.138336181640625;-0.45056724548339844,-0.05372718349099159,0.00020280088938307017,-0.002059085061773658;0.024028481915593147,0.15209555625915527,0.5327863693237305,0.0013486593961715698;0.12428896874189377,0.13154049217700958,-0.003927317913621664,-0.08348555117845535;-0.1639944165945053,0.0006919897277839482,-0.08348555117845535,0.2092224657535553
;9.12161636352539;-0.45049530267715454,-0.05370159447193146,0.00020276440773159266,-0.0020605232566595078;0.024000786244869232,0.15209011733531952,0.5329191088676453,0.0013508033007383347;0.12420272827148438,0.13152781128883362,-0.003928817808628082,-0.083476223051548;-0.16404855251312256,0.0006911028176546097,-0.083476223051548,0.20927415788173676
;9.10489273071289;-0.4504232406616211,-0.05367596074938774,0.00020272789697628468,-0.002061962615698576;0.02397310733795166,0.15208469331264496,0.533051609992981,0.0013529511634260416;0.12411647289991379,0.13151510059833527,-0.003930316306650639,-0.08346688002347946;-0.1641026735305786,0.000690220738761127,-0.08346688002347946,0.2093258947134018
;9.088164329528809;-0.4503512680530548,-0.05365035682916641,0.0002026914298767224,-0.0020634038373827934;0.023945454508066177,0.15207922458648682,0.533184289932251,0.0013551024021580815;0.12403025478124619,0.1315024197101593,-0.003931817132979631,-0.08345755934715271;-0.1641569584608078,0.000689343607518822,-0.08345755934715271,0.20937736332416534
