voltage;ICaL,ICaNa,IpCa,ICab;ICaK,IKs,IKr,IK1;IKb,INaK,INab,INa;INaCa,Ito,INalate,NA,NA
;-30.52204704284668;-0.03722629323601723,-0.002581687644124031,0.00016588257858529687,-0.007525235414505005;0.00024628391838632524,0.07097563147544861,0.677466094493866,0.05172820761799812;0.01360915694385767,0.10109485685825348,-0.00834998581558466,-0.0895962193608284;-0.24123930931091309,0.009793541394174099,-0.08954396098852158,0.5385609865188599
;-30.56516456604004;-0.037035152316093445,-0.0025674989446997643,0.00016585811681579798,-0.007533120457082987;0.00024452866637147963,0.0708790048956871,0.6773381233215332,0.05192406475543976;0.013569504022598267,0.1010696291923523,-0.008355699479579926,-0.08953829109668732;-0.24121803045272827,0.009825949557125568,-0.08948549628257751,0.5387688875198364
;-30.608299255371094;-0.03684430196881294,-0.0025533419102430344,0.0001658336550462991,-0.0075410096906125546;0.00024278143246192485,0.07078234106302261,0.6772094964981079,0.05212070420384407;0.013529936783015728,0.10104431957006454,-0.00836141873151064,-0.08947987854480743;-0.24119606614112854,0.009858429431915283,-0.08942653983831406,0.5389779210090637
;-30.651451110839844;-0.03665376082062721,-0.002539216773584485,0.000165809178724885,-0.007548905443400145;0.00024104217300191522,0.07068566232919693,0.6770800948143005,0.052318137139081955;0.013490457087755203,0.10101908445358276,-0.008367140777409077,-0.08942104876041412;-0.2411738932132721,0.009890987537801266,-0.08936715871095657,0.5391873121261597
;-30.694618225097656;-0.036463554948568344,-0.002525125863030553,0.00016578473150730133,-0.00755680724978447;0.00023931100440677255,0.07058896869421005,0.676949679851532,0.052516333758831024;0.013451066799461842,0.10099378973245621,-0.008372867479920387,-0.08936173468828201;-0.24115006625652313,0.009923616424202919,-0.0893072858452797,0.5393983125686646
;-30.737804412841797;-0.03627367690205574,-0.002511067083105445,0.000165760240633972,-0.0075647165067493916;0.0002375878393650055,0.07049226015806198,0.6768185496330261,0.05271534621715546;0.013411760330200195,0.10096849501132965,-0.008378597907721996,-0.08930197358131409;-0.24112679064273834,0.00995632167905569,-0.089246965944767,0.5396092534065247
;-30.781005859375;-0.036084119230508804,-0.002497042529284954,0.00016573576431255788,-0.007572630420327187;0.0002358727651881054,0.07039553672075272,0.6766865849494934,0.05291520059108734;0.013372543267905712,0.1009432002902031,-0.008384332992136478,-0.08924174308776855;-0.24110247194766998,0.009989101439714432,-0.0891861692070961,0.539821445941925
;-30.8242244720459;-0.03589490428566933,-0.0024830515030771494,0.0001657112588873133,-0.007580550853163004;0.00023416570911649615,0.07029879093170166,0.6765538454055786,0.053115807473659515;0.013333410955965519,0.10091793537139893,-0.008390072733163834,-0.08918105065822601;-0.24107800424098969,0.010021954774856567,-0.08912491053342819,0.5400339365005493
;-30.867460250854492;-0.0357060581445694,-0.0024690963327884674,0.00016568679711781442,-0.007588478270918131;0.00023246683122124523,0.07020203024148941,0.6764203906059265,0.053317226469516754;0.013294367119669914,0.10089258849620819,-0.008395814336836338,-0.08911988139152527;-0.24105215072631836,0.010054884478449821,-0.08906316757202148,0.5402482151985168
;-30.91071319580078;-0.03551756218075752,-0.002455176552757621,0.00016566230624448508,-0.007596410345286131;0.00023077614605426788,0.07010526210069656,0.676285982131958,0.053519465029239655;0.013255405239760876,0.10086733102798462,-0.008401562459766865,-0.08905824273824692;-0.24102625250816345,0.010087883099913597,-0.08900094777345657,0.5404626131057739
;-30.953983306884766;-0.035329438745975494,-0.0024412923958152533,0.00016563781537115574,-0.007604349870234728;0.00022909356630407274,0.07000848650932312,0.6761506795883179,0.05372253432869911;0.013216531835496426,0.10084202140569687,-0.008407315239310265,-0.08899613469839096;-0.2409997582435608,0.010120957158505917,-0.08893825113773346,0.5406776070594788
;-30.997270584106445;-0.03514168784022331,-0.0024274445604532957,0.00016561330994591117,-0.007612296380102634;0.0002274191501783207,0.06991167366504669,0.6760146021842957,0.05392635986208916;0.013177743181586266,0.10081667453050613,-0.008413069881498814,-0.0889335349202156;-0.24097254872322083,0.01015410479158163,-0.08887506276369095,0.5408936142921448
;-31.04057502746582;-0.03495432063937187,-0.002413632348179817,0.00016558881907258183,-0.007620248477905989;0.00022575283946935087,0.06981486827135086,0.6758778691291809,0.054131075739860535;0.013139039278030396,0.10079143196344376,-0.008418829180300236,-0.08887045830488205;-0.2409450113773346,0.010187323205173016,-0.08881139010190964,0.5411103367805481
;-31.08389663696289;-0.034767333418130875,-0.002399858320131898,0.00016556429909542203,-0.007628206163644791;0.00022409483790397644,0.06971804052591324,0.6757402420043945,0.054336607456207275;0.01310042291879654,0.10076606273651123,-0.008424592204391956,-0.08880691230297089;-0.24091719090938568,0.010220619849860668,-0.08874724060297012,0.5413276553153992
;-31.127235412597656;-0.03458074480295181,-0.0023861213121563196,0.0001655398082220927,-0.007636170368641615;0.00022244497085921466,0.06962118297815323,0.6756017804145813,0.05454292893409729;0.013061891309916973,0.10074073821306229,-0.00843035988509655,-0.08874288201332092;-0.24088843166828156,0.010253983549773693,-0.08868259936571121,0.5415457487106323
;-31.17059326171875;-0.03439456224441528,-0.002372422721236944,0.0001655152882449329,-0.007644140627235174;0.0002208034275099635,0.06952433288097382,0.675462543964386,0.05475012585520744;0.013023445382714272,0.10071544349193573,-0.008436131291091442,-0.08867835998535156;-0.2408587485551834,0.010287422686815262,-0.0886174663901329,0.5417653322219849
;-31.21396827697754;-0.03420878201723099,-0.002358762314543128,0.00016549078281968832,-0.007652117870748043;0.00021917003323324025,0.0694274753332138,0.6753225326538086,0.05495813488960266;0.012985081411898136,0.1006900817155838,-0.008441908285021782,-0.0886133462190628;-0.24082863330841064,0.010320931673049927,-0.088551826775074,0.5419853925704956
;-31.257360458374023;-0.03402342647314072,-0.0023451410233974457,0.00016546626284252852,-0.00766010070219636;0.00021754491899628192,0.06933058798313141,0.6751815676689148,0.05516699329018593;0.012946803122758865,0.10066476464271545,-0.008447687141597271,-0.08854783326387405;-0.24079860746860504,0.010354515165090561,-0.08848568797111511,0.5422053933143616
;-31.300769805908203;-0.03383849933743477,-0.0023315593134611845,0.00016544174286536872,-0.0076680914498865604;0.00021592814300674945,0.06923369318246841,0.6750397682189941,0.05537674203515053;0.012908612377941608,0.1006394624710083,-0.008453472517430782,-0.08848181366920471;-0.2407679408788681,0.010388168506324291,-0.08841904252767563,0.5424265265464783
;-31.344196319580078;-0.03365398198366165,-0.002318016020581126,0.0001654172083362937,-0.007676086854189634;0.0002143195306416601,0.06913676112890244,0.6748971343040466,0.05558723211288452;0.012870503589510918,0.1006140261888504,-0.008459260687232018,-0.08841531723737717;-0.24073612689971924,0.010421894490718842,-0.08835190534591675,0.542648434638977
;-31.38764190673828;-0.03346991166472435,-0.0023045141715556383,0.00016539270291104913,-0.007684089243412018;0.0002127193147316575,0.06903982907533646,0.6747538447380066,0.05579866096377373;0.01283248234540224,0.10058870166540146,-0.008465055376291275,-0.08834830671548843;-0.24070440232753754,0.010455691255629063,-0.08828425407409668,0.5428709983825684
;-31.43110466003418;-0.03328627720475197,-0.0022910514380782843,0.00016536815383005887,-0.007692097686231136;0.00021112723334226757,0.06894288957118988,0.6746095418930054,0.05601094663143158;0.012794539332389832,0.10056338459253311,-0.008470850996673107,-0.08828078210353851;-0.24067160487174988,0.010489558801054955,-0.08821608126163483,0.5430946946144104
;-31.474584579467773;-0.033103097230196,-0.0022776301484555006,0.0001653436484048143,-0.007700113579630852;0.00020954351930413395,0.06884592026472092,0.6744646430015564,0.05622405186295509;0.012756687588989735,0.10053804516792297,-0.008476651273667812,-0.08821278065443039;-0.24063874781131744,0.010523499920964241,-0.08814742416143417,0.5433188080787659
;-31.518083572387695;-0.03292037174105644,-0.0022642503026872873,0.00016531908477190882,-0.007708135060966015;0.00020796823082491755,0.06874893605709076,0.6743186116218567,0.05643804371356964;0.01271891500800848,0.10051263868808746,-0.008482457138597965,-0.08814423531293869;-0.2406049370765686,0.010557507164776325,-0.08807821571826935,0.5435435771942139
;-31.561601638793945;-0.032738104462623596,-0.0022509119007736444,0.00016529449203517288,-0.007716162595897913;0.00020640116417780519,0.06865194439888,0.6741719841957092,0.05665285140275955;0.012681225314736366,0.10048732161521912,-0.008488267660140991,-0.0880751833319664;-0.2405707985162735,0.010591587983071804,-0.08800850063562393,0.5437692403793335
;-31.60513687133789;-0.032556287944316864,-0.002237614942714572,0.0001652699284022674,-0.007724197115749121;0.00020484237757045776,0.06855493783950806,0.6740244626998901,0.05686859041452408;0.012643618509173393,0.10046187788248062,-0.008494081906974316,-0.08800560981035233;-0.24053622782230377,0.010625737719237804,-0.08793825656175613,0.5439953804016113
;-31.64868927001953;-0.03237496316432953,-0.002224360127002001,0.00016524535021744668,-0.007732238154858351;0.00020329191465862095,0.06845789402723312,0.6738760471343994,0.05708515644073486;0.012606099247932434,0.10043662041425705,-0.008499899879097939,-0.08793551474809647;-0.24050119519233704,0.010659958235919476,-0.08786748349666595,0.5442221164703369
;-31.6922607421875;-0.0321941003203392,-0.002211147453635931,0.0001652207865845412,-0.007740285247564316;0.00020174976089037955,0.06836086511611938,0.6737266778945923,0.05730264633893967;0.012568662874400616,0.10041118413209915,-0.00850572157651186,-0.08786491304636002;-0.24046531319618225,0.010694244876503944,-0.08779619634151459,0.5444498658180237
;-31.735851287841797;-0.03201371431350708,-0.002197978086769581,0.00016519617929589003,-0.007748337462544441;0.00020021593081764877,0.06826382130384445,0.6735766530036926,0.057521022856235504;0.012531307525932789,0.10038579255342484,-0.008511549793183804,-0.08779378980398178;-0.24042919278144836,0.010728604160249233,-0.08772438019514084,0.5446780323982239
;-31.77945899963379;-0.03183383122086525,-0.0021848517935723066,0.00016517160111106932,-0.0077563985250890255;0.00019869042444042861,0.06816674768924713,0.6734257340431213,0.05774029344320297;0.012494035996496677,0.10036041587591171,-0.008517381735146046,-0.08772212266921997;-0.24039220809936523,0.010763030499219894,-0.08765201270580292,0.54490727186203
;-31.82308578491211;-0.03165442869067192,-0.0021717683412134647,0.00016514700837433338,-0.007764465641230345;0.00019717321265488863,0.06806968152523041,0.6732739210128784,0.057960379868745804;0.012456845492124557,0.10033506155014038,-0.008523216471076012,-0.08764992654323578;-0.24035517871379852,0.010797525756061077,-0.08757911622524261,0.5451368093490601
;-31.866729736328125;-0.031475525349378586,-0.0021587288938462734,0.00016512241563759744,-0.007772538345307112;0.00019566435366868973,0.0679725930094719,0.6731210947036743,0.058181438595056534;0.012419740669429302,0.10030963271856308,-0.00852905586361885,-0.08757719397544861;-0.24031707644462585,0.010832088999450207,-0.08750567585229874,0.5453673005104065
;-31.91039276123047;-0.031297121196985245,-0.002145733218640089,0.0001650978229008615,-0.007780616637319326;0.00019416377472225577,0.06787549704313278,0.6729676723480225,0.058403365314006805;0.012382717803120613,0.10028422623872757,-0.008534898981451988,-0.08750393241643906;-0.240278959274292,0.010866720229387283,-0.08743169158697128,0.5455982685089111
;-31.95407485961914;-0.031119227409362793,-0.0021327820140868425,0.00016507317195646465,-0.007788703311234713;0.00019267149036750197,0.06777839362621307,0.6728134155273438,0.0586261972784996;0.012345775961875916,0.10025885701179504,-0.008540747687220573,-0.08743013441562653;-0.24024011194705963,0.010901419445872307,-0.08735717087984085,0.5458300709724426
;-31.997774124145508;-0.03094184212386608,-0.0021198757458478212,0.00016504856466781348,-0.007796796038746834;0.00019118754426017404,0.06768126040697098,0.6726582050323486,0.05884989723563194;0.012308917939662933,0.10023344308137894,-0.008546601980924606,-0.08735578507184982;-0.24020078778266907,0.010936185717582703,-0.08728209137916565,0.5460624098777771
;-32.0414924621582;-0.030764974653720856,-0.002107013016939163,0.00016502391372341663,-0.007804895285516977;0.00018971189274452627,0.06758412718772888,0.6725022196769714,0.05907454341650009;0.012272140942513943,0.10020808130502701,-0.008552458137273788,-0.08728087693452835;-0.24016107618808746,0.01097102090716362,-0.08720645308494568,0.5462955832481384
;-32.085227966308594;-0.030588632449507713,-0.0020941966213285923,0.00016499929188285023,-0.007813001051545143;0.00018824459402821958,0.067486971616745,0.6723453402519226,0.05930011346936226;0.012235447764396667,0.10018256306648254,-0.008558318950235844,-0.0872054398059845;-0.24012066423892975,0.011005922220647335,-0.08713027089834213,0.5465294122695923
;-32.12898635864258;-0.030412809923291206,-0.0020814253948628902,0.00016497462638653815,-0.007821112871170044;0.00018678558990359306,0.06738979369401932,0.6721876263618469,0.059526603668928146;0.012198835611343384,0.10015720129013062,-0.008564185351133347,-0.08712945878505707;-0.24008022248744965,0.011040886864066124,-0.08705353736877441,0.54676353931427
;-32.172760009765625;-0.03023752197623253,-0.0020686998032033443,0.00016494998999405652,-0.007829230278730392;0.0001853348221629858,0.06729261577129364,0.6720289587974548,0.05975397676229477;0.012162302620708942,0.10013174265623093,-0.008570055477321148,-0.08705289661884308;-0.24003849923610687,0.01107591949403286,-0.08697622269392014,0.5469988584518433
;-32.216552734375;-0.030062759295105934,-0.002056019613519311,0.00016492533904965967,-0.007837355136871338;0.0001838923490140587,0.06719542294740677,0.6718694567680359,0.05998234823346138;0.012125855311751366,0.10010635107755661,-0.008575930260121822,-0.08697580546140671;-0.23999689519405365,0.011111017316579819,-0.08689837157726288,0.5472345352172852
;-32.2603645324707;-0.029888538643717766,-0.0020433850586414337,0.0001649006735533476,-0.007845486514270306;0.00018245814135298133,0.0670982226729393,0.6717092394828796,0.06021159142255783;0.01208948902785778,0.10008087754249573,-0.008581808768212795,-0.08689813315868378;-0.2399549037218094,0.011146179400384426,-0.08681992441415787,0.5474706888198853
;-32.304195404052734;-0.02971486747264862,-0.002030797768384218,0.00016487597895320505,-0.00785362534224987;0.00018103225738741457,0.06700100749731064,0.6715481281280518,0.060441747307777405;0.012053201906383038,0.1000555083155632,-0.008587691001594067,-0.08681990951299667;-0.23991194367408752,0.01118140947073698,-0.08674092590808868,0.5477079749107361
;-32.348045349121094;-0.029541732743382454,-0.002018256112933159,0.00016485129890497774,-0.007861769758164883;0.0001796145661501214,0.06690378487110138,0.671386182308197,0.06067293509840965;0.012016995809972286,0.10003000497817993,-0.008593578822910786,-0.08674110472202301;-0.23986831307411194,0.01121670100837946,-0.08666133880615234,0.5479463934898376
;-32.39191436767578;-0.02936915121972561,-0.002005761954933405,0.0001648266043048352,-0.007869921624660492;0.0001782051840564236,0.06680653989315033,0.6712233424186707,0.06090502068400383;0.011980871669948101,0.10000461339950562,-0.008599472232162952,-0.08666176348924637;-0.2398248016834259,0.011252060532569885,-0.08658120781183243,0.5481846332550049
;-32.4358024597168;-0.029197117313742638,-0.0019933136645704508,0.0001648019242566079,-0.007878078147768974;0.00017680396558716893,0.06670928746461868,0.6710596680641174,0.06113802269101143;0.011944830417633057,0.09997910261154175,-0.008605368435382843,-0.08658182621002197;-0.23978066444396973,0.011287478730082512,-0.08650047332048416,0.5484236478805542
;-32.47970962524414;-0.029025651514530182,-0.0019809131044894457,0.00016477722965646535,-0.007886243052780628;0.00017541099805384874,0.06661204993724823,0.670894980430603,0.06137204170227051;0.011908868327736855,0.09995361417531967,-0.008611269295215607,-0.08650132268667221;-0.23973608016967773,0.011322961188852787,-0.08641916513442993,0.548663318157196
;-32.52363586425781;-0.0288547370582819,-0.001968559343367815,0.00016475250595249236,-0.007894414477050304;0.00017402623780071735,0.06651478260755539,0.6707296967506409,0.061606939882040024;0.01187298633158207,0.09992821514606476,-0.008617173880338669,-0.08642024546861649;-0.23969095945358276,0.011358508840203285,-0.08633727580308914,0.5489038228988647
;-32.56758117675781;-0.02868439443409443,-0.0019562540110200644,0.00016472778224851936,-0.007902590557932854;0.00017264972848352045,0.06641750037670135,0.6705635190010071,0.06184283643960953;0.011837184429168701,0.0999026745557785,-0.008623084984719753,-0.08633856475353241;-0.23964521288871765,0.011394117027521133,-0.0862547755241394,0.5491451621055603
;-32.61154556274414;-0.028514619916677475,-0.0019439953612163663,0.00016470304399263114,-0.007910775020718575;0.00017128138279076666,0.06632021069526672,0.6703962087631226,0.06207970529794693;0.011801464483141899,0.09987729787826538,-0.008628997951745987,-0.08625631034374237;-0.2395993024110794,0.011429790407419205,-0.0861716940999031,0.5493866205215454
;-32.65553283691406;-0.028345411643385887,-0.0019317851401865482,0.00016467832028865814,-0.007918966934084892;0.00016992118617054075,0.0662229135632515,0.6702282428741455,0.062317486852407455;0.01176582369953394,0.09985174238681793,-0.008634918369352818,-0.08617347478866577;-0.23955272138118744,0.011465521529316902,-0.08608802407979965,0.5496290326118469
;-32.69953536987305;-0.028176791965961456,-0.0019196232315152884,0.00016465355292893946,-0.007927164435386658;0.0001685692259343341,0.06612559407949448,0.670059323310852,0.06255636364221573;0.011730262078344822,0.09982628375291824,-0.008640842512249947,-0.08609005063772202;-0.23950567841529846,0.011501314118504524,-0.08600376546382904,0.5498722195625305
;-32.743560791015625;-0.02800873853266239,-0.0019075083546340466,0.00016462882922496647,-0.007935368455946445;0.0001672253420110792,0.06602825969457626,0.6698896884918213,0.06279614567756653;0.01169478241354227,0.09980075806379318,-0.008646768517792225,-0.0860060378909111;-0.23945817351341248,0.011537166312336922,-0.08591890335083008,0.5501160025596619
;-32.787601470947266;-0.027841264382004738,-0.0018954420229420066,0.00016460404731333256,-0.007943580858409405;0.00016588959260843694,0.06593093276023865,0.6697191596031189,0.06303693354129791;0.011659380048513412,0.09977526217699051,-0.00865270011126995,-0.08592142909765244;-0.23941020667552948,0.011573080904781818,-0.08583343774080276,0.5503605604171753
;-32.8316650390625;-0.027674371376633644,-0.001883424585685134,0.00016457927995361388,-0.007951796986162663;0.00016456196317449212,0.06583358347415924,0.6695474982261658,0.06327861547470093;0.011624060571193695,0.09974978119134903,-0.0086586382240057,-0.08583621680736542;-0.2393616884946823,0.01160905510187149,-0.0857473611831665,0.5506055951118469
;-32.87574768066406;-0.027508076280355453,-0.0018714552279561758,0.00016455449804197997,-0.007960022427141666;0.00016324246826115996,0.06573622673749924,0.6693751811981201,0.06352141499519348;0.011588817462325096,0.09972427785396576,-0.008664577268064022,-0.08575038611888885;-0.23931314051151276,0.011645087972283363,-0.0856606662273407,0.5508512854576111
;-32.91984939575195;-0.02734236605465412,-0.0018595349974930286,0.00016452970157843083,-0.007968252524733543;0.00016193107876461,0.06563885509967804,0.6692019104957581,0.06376516819000244;0.01155365351587534,0.09969879686832428,-0.008670524694025517,-0.08566397428512573;-0.23926404118537903,0.011681178584694862,-0.08557337522506714,0.5510973334312439
;-32.96397018432617;-0.027177244424819946,-0.0018476640107110143,0.00016450491966679692,-0.007976489141583443;0.0001606277219252661,0.06554148346185684,0.6690276265144348,0.06400987505912781;0.011518569663167,0.09967324882745743,-0.00867647584527731,-0.08557695150375366;-0.23921425640583038,0.011717328801751137,-0.08548546582460403,0.5513442754745483
;-33.00811004638672;-0.027012718841433525,-0.00183584145270288,0.00016448009409941733,-0.007984734140336514;0.00015933244139887393,0.06544409692287445,0.6688526272773743,0.06425566226243973;0.011483567766845226,0.09964773803949356,-0.008682429790496826,-0.08548931777477264;-0.2391643524169922,0.011753533966839314,-0.08539693802595139,0.5515916347503662
;-33.05227279663086;-0.026848800480365753,-0.001824068371206522,0.00016445528308395296,-0.007992985658347607;0.0001580451789777726,0.06534671038389206,0.6686768531799316,0.06450236588716507;0.01144864410161972,0.0996222198009491,-0.00868838932365179,-0.08540106564760208;-0.23911352455615997,0.011789797805249691,-0.0853077843785286,0.5518401861190796
;-33.09645462036133;-0.026685476303100586,-0.0018123445333912969,0.00016443044296465814,-0.008001242764294147;0.0001567659346619621,0.06524930894374847,0.6685001254081726,0.06475020200014114;0.011413796804845333,0.09959670156240463,-0.008694354444742203,-0.08531221002340317;-0.23906266689300537,0.011826117523014545,-0.08521801978349686,0.5520891547203064
;-33.140655517578125;-0.02652275748550892,-0.0018006698228418827,0.00016440563194919378,-0.00800950825214386;0.0001554946938995272,0.0651518851518631,0.6683225631713867,0.06499892473220825;0.011379026807844639,0.09957116097211838,-0.008700322359800339,-0.08522273600101471;-0.23901119828224182,0.011862494051456451,-0.08512762933969498,0.552338719367981
;-33.18487548828125;-0.026360642164945602,-0.0017890442395582795,0.00016438077727798373,-0.00801777932792902;0.0001542314130347222,0.06505446881055832,0.6681439280509949,0.0652487576007843;0.01134434062987566,0.09954559057950974,-0.008706294931471348,-0.08513263612985611;-0.2389592081308365,0.011898926459252834,-0.08503660559654236,0.5525891184806824
;-33.2291145324707;-0.026199134066700935,-0.0017774682492017746,0.00016435592260677367,-0.008026056922972202;0.00015297609206754714,0.06495704501867294,0.6679646968841553,0.06549960374832153;0.011309729889035225,0.09952006489038467,-0.00871227215975523,-0.08504190295934677;-0.23890705406665802,0.011935412883758545,-0.0849449411034584,0.552839994430542
;-33.27337646484375;-0.02603822946548462,-0.0017659423174336553,0.0001643310533836484,-0.008034341037273407;0.000151728730998002,0.06485960632562637,0.6677843928337097,0.06575142592191696;0.011275197379291058,0.09949451684951782,-0.008718254044651985,-0.08495055884122849;-0.23885391652584076,0.011971955187618732,-0.0848526582121849,0.5530918836593628
;-33.317657470703125;-0.025877943262457848,-0.0017544659785926342,0.00016430618416052312,-0.008042632602155209;0.00015048928617034107,0.06476214528083801,0.6676033139228821,0.06600436568260193;0.011240744031965733,0.09946899116039276,-0.008724241517484188,-0.08485858887434006;-0.238801509141922,0.012008548714220524,-0.08475973457098007,0.5533435940742493
;-33.36195755004883;-0.025718271732330322,-0.001743039465509355,0.0001642813003854826,-0.008050931617617607;0.0001492577139288187,0.06466469913721085,0.6674211621284485,0.06625834107398987;0.011206368915736675,0.09944342076778412,-0.008730233646929264,-0.0847659707069397;-0.23874753713607788,0.012045199051499367,-0.0846661627292633,0.5535968542098999
;-33.406280517578125;-0.025559216737747192,-0.0017316627781838179,0.00016425643116235733,-0.008059237152338028;0.00014803399972151965,0.06456723809242249,0.667238175868988,0.0665133073925972;0.011172071099281311,0.09941785782575607,-0.008736228570342064,-0.0846727266907692;-0.23869384825229645,0.012081899680197239,-0.0845719501376152,0.5538499355316162
;-33.45062255859375;-0.02540077455341816,-0.0017203358002007008,0.00016423150373157114,-0.008067548274993896;0.00014681815810035914,0.06446976214647293,0.6670542359352112,0.06676939874887466;0.011137849651277065,0.09939226508140564,-0.008742230013012886,-0.08457882702350616;-0.23863929510116577,0.01211865246295929,-0.08447708189487457,0.554104208946228
;-33.4949836730957;-0.02524295262992382,-0.0017090587643906474,0.00016420661995653063,-0.008075866848230362;0.00014561011630576104,0.06437227129936218,0.6668695211410522,0.06702648848295212;0.011103707365691662,0.09936670958995819,-0.008748235180974007,-0.08448431640863419;-0.23858468234539032,0.012155458331108093,-0.0843815878033638,0.5543588399887085
;-33.53936767578125;-0.025085756555199623,-0.0016978321364149451,0.0001641816779738292,-0.008084192872047424;0.00014440991799347103,0.06427478045225143,0.6666839122772217,0.06728459894657135;0.011069645173847675,0.09934113919734955,-0.008754245005548,-0.08438915759325027;-0.23852971196174622,0.012192313559353352,-0.0842854380607605,0.5546141266822815
;-33.583770751953125;-0.02492917887866497,-0.0016866556834429502,0.00016415677964687347,-0.008092525415122509;0.00014321749040391296,0.06417728215456009,0.6664974093437195,0.0675438791513443;0.011035652831196785,0.09931553900241852,-0.008760260418057442,-0.08429333567619324;-0.23847413063049316,0.012229220010340214,-0.08418861776590347,0.5548702478408813
;-33.62819290161133;-0.02477322705090046,-0.0016755294054746628,0.00016413182311225682,-0.008100864477455616;0.00014203283353708684,0.06407976895570755,0.6663100719451904,0.06780419498682022;0.01100174430757761,0.0992899090051651,-0.008766279555857182,-0.08419686555862427;-0.23841828107833862,0.01226617582142353,-0.08409114181995392,0.555126965045929
;-33.672637939453125;-0.024617906659841537,-0.0016644533025100827,0.0001641068811295554,-0.00810921099036932;0.00014085591828916222,0.06398225575685501,0.6661216616630554,0.06806550920009613;0.010967911221086979,0.09926431626081467,-0.008772304281592369,-0.08409976214170456;-0.23836186528205872,0.012303179129958153,-0.08399302512407303,0.5553842782974243
;-33.71710205078125;-0.02446320280432701,-0.0016534269088879228,0.00016408191004302353,-0.008117563091218472;0.00013968664279673249,0.06388472020626068,0.6659325361251831,0.06832803785800934;0.010934154503047466,0.09923870861530304,-0.00877833180129528,-0.08400198817253113;-0.23830527067184448,0.012340230867266655,-0.08389423042535782,0.5556424260139465
;-33.7615852355957;-0.02430913969874382,-0.0016424517380073667,0.00016405695350840688,-0.008125923573970795;0.00013852516713086516,0.06378718465566635,0.6657424569129944,0.06859154254198074;0.010900476947426796,0.0992131382226944,-0.008784363977611065,-0.08390357345342636;-0.2382480800151825,0.012377329170703888,-0.08379478007555008,0.5559012293815613
;-33.80609130859375;-0.02415570802986622,-0.0016315268585458398,0.000164031982421875,-0.008134289644658566;0.00013737133122049272,0.06368962675333023,0.6655516028404236,0.0688561201095581;0.010866875760257244,0.09918747842311859,-0.008790403604507446,-0.08380448818206787;-0.2381906658411026,0.012414476834237576,-0.08369465172290802,0.556160569190979
;-33.85062026977539;-0.024002904072403908,-0.0016206521540880203,0.0001640069967834279,-0.008142663165926933;0.0001362250914098695,0.0635921061038971,0.665359616279602,0.06912186741828918;0.010833350010216236,0.09916192293167114,-0.008796445094048977,-0.08370474725961685;-0.23813271522521973,0.01245166826993227,-0.08359386026859283,0.556420624256134
;-33.89516830444336;-0.023850737139582634,-0.0016098280902951956,0.00016398198204115033,-0.008151045069098473;0.00013508650590665638,0.06349454820156097,0.6651667952537537,0.06938870251178741;0.010799898765981197,0.09913624823093414,-0.008802494034171104,-0.08360433578491211;-0.23807433247566223,0.012488908134400845,-0.08349239081144333,0.5566813945770264
;-33.939735412597656;-0.0236991997808218,-0.0015990545507520437,0.00016395696729887277,-0.008159431628882885;0.00013395550195127726,0.06339699029922485,0.6649729609489441,0.06965667754411697;0.010766525752842426,0.09911061078310013,-0.00880854669958353,-0.08350325375795364;-0.23801569640636444,0.012526189908385277,-0.0833902433514595,0.5569425821304321
;-33.98432540893555;-0.023548301309347153,-0.0015883310697972775,0.00016393196710851043,-0.008167826570570469;0.00013283203588798642,0.06329941004514694,0.6647784113883972,0.06992565840482712;0.010733229108154774,0.0990849956870079,-0.00881460215896368,-0.08340148627758026;-0.23795676231384277,0.01256351824849844,-0.08328740298748016,0.5572047233581543
;-34.028934478759766;-0.023398037999868393,-0.001577658229507506,0.00016390692326240242,-0.0081762271001935;0.00013171610771678388,0.06320182979106903,0.6645828485488892,0.07019586861133575;0.01070000883191824,0.09905935078859329,-0.008820664137601852,-0.08329907804727554;-0.23789754509925842,0.012600887566804886,-0.0831839069724083,0.5574672222137451
;-34.07356643676758;-0.02324841171503067,-0.001567036029882729,0.00016388189396820962,-0.008184634149074554;0.0001306077028857544,0.06310425698757172,0.6643864512443542,0.07046705484390259;0.010666865855455399,0.0990336537361145,-0.008826730772852898,-0.08319596946239471;-0.23783805966377258,0.012638301588594913,-0.08307970315217972,0.5577302575111389
;-34.11821746826172;-0.023099424317479134,-0.001556464470922947,0.00016385683557018638,-0.00819304957985878;0.00012950674863532186,0.06300665438175201,0.6641891002655029,0.07073947787284851;0.010633796453475952,0.09900803118944168,-0.008832802064716816,-0.08309219032526016;-0.23777802288532257,0.012675757519900799,-0.08297482132911682,0.5579942464828491
;-34.16289138793945;-0.02295107953250408,-0.0015459433197975159,0.00016383179172407836,-0.008201471529901028;0.00012841331772506237,0.06290905922651291,0.6639909148216248,0.07101301103830338;0.010600805282592773,0.09898235648870468,-0.008838878013193607,-0.0829877182841301;-0.23771731555461884,0.012713254429399967,-0.08286923915147781,0.5582592487335205
;-34.207584381103516;-0.022803377360105515,-0.0015354726929217577,0.00016380671877413988,-0.008209900930523872;0.00012732725008390844,0.0628114640712738,0.663791835308075,0.0712876245379448;0.010567886754870415,0.09895666688680649,-0.008844960480928421,-0.0828825980424881;-0.23765665292739868,0.012750791385769844,-0.08276299387216568,0.5585243701934814
